system,query word,query datetime,rank,dataset,openalex id,doi,title,year,type,publication venue,publisher,authors,institutions,reference,cited by,fwci,citation percentile (by year/subfield),primary topic,primary subfield,primary field,primary domain,is oa,open access status,source type,retracted,language,country,from global south
Scopus,Econometrics,2026-04-29,66,OpenAlex,https://openalex.org/W7125045064,https://doi.org/10.1007/978-3-031-97942-2_4,Teaching Financial Econometrics to Students Converting to Finance,2026.0,book chapter,Advanced studies in theoretical and applied econometrics,Springer Nature (Netherlands),Stan Hurn; Vance Martin; Peter C.B. Phillips; Jun Yu,Queensland University of Technology; University of Auckland; Singapore Management University; Yale University; University of Macau,35,0.0,0.0,0.22251726,Innovations in Educational Methods,Education,Social Sciences,Social Sciences,False,closed,book series,False,English,AU; NZ; SG; US; MO,False
Scopus,Econometrics,2026-04-29,67,OpenAlex,https://openalex.org/W2036629398,https://doi.org/10.1111/j.1467-9787.2012.00767.x,INTRODUCTION: WHITHER SPATIAL ECONOMETRICS?,2012.0,article,Journal of Regional Science,Wiley,Mark D. Partridge; Marlon G. Boarnet; Steven Brakman; Gianmarco I.P. Ottaviano,The Ohio State University; University of Southern California; University of Groningen,27,98.0,45.8286,0.99765508,Spatial and Panel Data Analysis,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,True,green,journal,False,English,US; NL,False
Scopus,Econometrics,2026-04-29,68,OpenAlex,https://openalex.org/W2789459714,https://doi.org/10.1007/978-3-319-72553-6_21,General Conclusions About Spatial Econometrics,2018.0,book chapter,Advanced studies in theoretical and applied econometrics,Springer Nature (Netherlands),Daniel A. Griffith; Jean H. P. Paelinck,The University of Texas at Dallas; George Mason University,9,0.0,0.0,0.0098023,Spatial and Panel Data Analysis,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,False,closed,book series,False,English,US,False
Scopus,Econometrics,2026-04-29,69,OpenAlex,https://openalex.org/W2078559004,https://doi.org/10.1109/aici.2009.465,Multivariate Linear Regression Model Based on Fuzzy Variable in Econometrics,2009.0,article,null/unknown,null/unknown,Kaiqi Zou; Xiaoyue Zhou; Ying Liu,Dalian University; China University of Mining and Technology; Dalian Maritime University,16,1.0,0.0,0.16476876,Stock Market Forecasting Methods,Management Science and Operations Research,Decision Sciences,Social Sciences,False,closed,null/unknown,False,English,CN,True
Scopus,Econometrics,2026-04-29,70,OpenAlex,https://openalex.org/W1567972132,https://doi.org/10.4324/9781315003580,Econometrics and Data Analysis for Developing Countries,2013.0,book chapter,null/unknown,null/unknown,Chandan Mukherjee,null/unknown,0,252.0,13.6605,0.98764398,Unemployment and Economic Growth,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,False,closed,null/unknown,False,English,null/unknown,False
Scopus,Econometrics,2026-04-29,71,OpenAlex,https://openalex.org/W2980703321,https://doi.org/10.1017/cbo9780511754012,Introduction to the Mathematical and Satistical Foundations of Econometrics,2004.0,book chapter,Cambridge University Press eBooks,Cambridge University Press,Herman J. Bierens,Pennsylvania State University,0,29.0,0.2319,0.63615561,Forecasting Techniques and Applications,Management Science and Operations Research,Decision Sciences,Social Sciences,False,closed,ebook platform,False,English,US,False
Scopus,Econometrics,2026-04-29,72,OpenAlex,https://openalex.org/W2017721868,https://doi.org/10.1109/iccse.2009.5228286,Software choice of econometrics courses for economics undergraduates,2009.0,article,null/unknown,null/unknown,Ye Liu; Weibin Huang,Xiamen University,6,0.0,0.0,0.10640046,Statistics Education and Methodologies,Statistics and Probability,Mathematics,Physical Sciences,False,closed,null/unknown,False,English,CN,True
Scopus,Econometrics,2026-04-29,73,OpenAlex,https://openalex.org/W4414553387,https://doi.org/10.3390/stats8040085,An Overview of Economics and Econometrics Related R Packages,2025.0,article,Stats,Multidisciplinary Digital Publishing Institute,Despina Michelaki; Michail Tsagris; Christos Adam,University of Crete; Crete University Press,21,0.0,0.0,0.13268517,Data Analysis with R,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,journal,False,English,GR,False
Scopus,Econometrics,2026-04-29,74,OpenAlex,https://openalex.org/W2735960824,https://doi.org/10.1515/9783110550443,Non-Extensive Entropy Econometrics for Low Frequency Series: National Accounts-Based Inverse Problems,2017.0,book chapter,null/unknown,null/unknown,Second Bwanakare,null/unknown,0,2.0,0.3632,0.71731775,Market Dynamics and Volatility,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,True,gold,null/unknown,False,English,null/unknown,False
Scopus,Econometrics,2026-04-29,75,OpenAlex,https://openalex.org/W2018468556,https://doi.org/10.1068/a270615,Bayesian Techniques in Spatial and Network Econometrics: 2. Computational Methods and Algorithms,1995.0,article,Environment and Planning A Economy and Space,SAGE Publishing,Leslie W. Hepple,University of Bristol,64,63.0,2.899,0.91455775,Spatial and Panel Data Analysis,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,False,closed,journal,False,English,GB,False
Scopus,Econometrics,2026-04-29,76,OpenAlex,https://openalex.org/W1982898400,https://doi.org/10.1108/01443580010341772,Econometrics: an appraisal,2000.0,article,Journal of Economic Studies,Emerald Publishing Limited,M. A. G. van Meerhaeghe,Ghent University; Ghent University Hospital,44,2.0,0.5045,0.68951467,Forecasting Techniques and Applications,Management Science and Operations Research,Decision Sciences,Social Sciences,False,closed,journal,False,English,BE,False
Scopus,Econometrics,2026-04-29,77,OpenAlex,https://openalex.org/W403745959,https://doi.org/10.1515/9781400833085,An Introduction to Mathematical Analysis for Economic Theory and Econometrics,2009.0,book chapter,Princeton University Press eBooks,Princeton University Press,Dean Corbae; Maxwell B. Stinchcombe; Juraj Zeman,null/unknown,0,56.0,5.3993,0.95975636,Economic theories and models,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,False,closed,ebook platform,False,English,null/unknown,False
Scopus,Econometrics,2026-04-29,78,OpenAlex,https://openalex.org/W2808983675,https://doi.org/10.1016/j.ecosta.2018.05.004,A new particle filtering approach to estimate stochastic volatility models with Markov-switching,2018.0,article,Econometrics and Statistics,Elsevier BV,Frédéric Karamé,Le Mans Université,81,7.0,1.8707,0.86559468,Financial Risk and Volatility Modeling,Finance,"Economics, Econometrics and Finance",Social Sciences,False,closed,journal,False,English,FR,False
Scopus,Econometrics,2026-04-29,79,OpenAlex,https://openalex.org/W2945537495,https://doi.org/10.1016/j.ecosta.2019.05.002,"Dynamics between trading volume, volatility and open interest in agricultural futures markets: A Bayesian time-varying coefficient approach",2019.0,article,Econometrics and Statistics,Elsevier BV,Robert Czudaj,Chemnitz University of Technology,67,18.0,6.0351,0.96130673,Market Dynamics and Volatility,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,False,closed,journal,False,English,DE,False
Scopus,Econometrics,2026-04-29,80,OpenAlex,https://openalex.org/W2502369625,https://doi.org/10.1093/acprof:oso/9780199549498.003.0001,"A History of Econometrics at the University of California, San Diego: A Personal Viewpoint",2010.0,book chapter,Oxford University Press eBooks,Oxford University Press,Clive W. J. Granger,null/unknown,0,1.0,0.0,0.3219835,Economic Theory and Institutions,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,False,closed,ebook platform,False,English,null/unknown,False
Scopus,Econometrics,2026-04-29,81,OpenAlex,https://openalex.org/W1999104482,https://doi.org/10.1111/j.1540-5915.1973.tb00990.x,COMPUTER APPLICATIONS IN TEACHING ECONOMETRICS,1973.0,article,Decision Sciences,Wiley,Arthur Kraft; John Kraft,Ohio University; University of Florida,5,0.0,0.0,0.37734449,Innovations in Educational Methods,Education,Social Sciences,Social Sciences,False,closed,journal,False,English,US,False
Scopus,Econometrics,2026-04-29,82,OpenAlex,https://openalex.org/W3019049583,https://doi.org/10.1007/s11156-020-00883-z,"Financial econometrics, mathematics, statistics, and financial technology: an overall view",2020.0,article,Review of Quantitative Finance and Accounting,Springer Science+Business Media,Cheng Few Lee,"Rutgers, The State University of New Jersey",200,18.0,3.3327,0.92063943,Financial Distress and Bankruptcy Prediction,Accounting,"Business, Management and Accounting",Social Sciences,False,closed,journal,False,English,US,False
Scopus,Econometrics,2026-04-29,83,OpenAlex,https://openalex.org/W3156773530,https://doi.org/10.1016/j.iree.2021.100216,Assessing the attitudes of economics students towards econometrics,2021.0,article,International Review of Economics Education,Elsevier BV,Magdalena Cladera,Universitat de les Illes Balears,88,16.0,3.3121,0.932969,Statistics Education and Methodologies,Statistics and Probability,Mathematics,Physical Sciences,True,hybrid,journal,False,English,ES,False
Scopus,Econometrics,2026-04-29,84,OpenAlex,https://openalex.org/W592237915,null/unknown,The Years of High Econometrics: A Short History of the Generation that Reinvented Economics,1998.0,book chapter,null/unknown,null/unknown,Francisco Louçã,null/unknown,49,90.0,0.0,0.12768496,Economic Theory and Institutions,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,False,closed,null/unknown,False,English,null/unknown,False
Scopus,Econometrics,2026-04-29,85,Semantic Scholar,null/unknown,null/unknown,Econometrics Informing Natural Resources Management:Selected Empirical Analyses,2004.0,null/unknown,null/unknown,null/unknown,P. Koundouri,null/unknown,16,8.0,null/unknown,null/unknown,Economics,null/unknown,null/unknown,null/unknown,True,open,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown
Scopus,Econometrics,2026-04-29,86,OpenAlex,https://openalex.org/W7125021765,https://doi.org/10.1007/978-3-031-97942-2_8,Learning Basic Bayesian Econometrics Using EViews,2026.0,book chapter,Advanced studies in theoretical and applied econometrics,Springer Nature (Netherlands),William Griffiths,The University of Melbourne,6,0.0,null/unknown,0.25806452,Statistics Education and Methodologies,Statistics and Probability,Mathematics,Physical Sciences,False,closed,book series,False,English,AU,False
Scopus,Econometrics,2026-04-29,87,OpenAlex,https://openalex.org/W2150320125,https://doi.org/10.1057/9780230280816_3,Computational Methods in Econometrics,2010.0,book chapter,Palgrave Macmillan UK eBooks,Palgrave Macmillan,Vassilis A. Hajivassiliou,null/unknown,33,2.0,0.271,0.57859317,Neural Networks and Applications,Artificial Intelligence,Computer Science,Physical Sciences,True,bronze,ebook platform,False,English,null/unknown,False
Scopus,Econometrics,2026-04-29,88,OpenAlex,https://openalex.org/W7124996238,https://doi.org/10.1007/978-3-031-97942-2_19,Teaching Statistical Learning in Econometrics,2026.0,book chapter,Advanced studies in theoretical and applied econometrics,Springer Nature (Netherlands),Mohamad A. Khaled; Alicia N. Rambaldi; Christiern Rose,The University of Queensland,66,0.0,0.0,0.25403226,Statistics Education and Methodologies,Statistics and Probability,Mathematics,Physical Sciences,False,closed,book series,False,English,AU,False
Scopus,Econometrics,2026-04-29,89,OpenAlex,https://openalex.org/W2119452666,https://doi.org/10.1016/j.socec.2011.04.011,The role of econometrics in economic science: An essay about the monopolization of economic methodology by econometric methods,2011.0,article,The Journal of Socio-Economics,Elsevier BV,Hugo Pinto,University of Coimbra; University of Algarve,36,13.0,2.3882,0.91670696,Monetary Policy and Economic Impact,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences,False,closed,journal,False,English,PT,False
Scopus,Econometrics,2026-04-29,90,OpenAlex,https://openalex.org/W4313537735,https://doi.org/10.1111/joes.12544,A pulse check on recent developments in time series econometrics,2022.0,article,Journal of Economic Surveys,Wiley,Félix Chan; Les Oxley,Curtin University; Department of Finance; University of Waikato,18,0.0,0.0,0.35128792,Complex Systems and Time Series Analysis,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,True,hybrid,journal,False,English,AU; NZ,False
Scopus,Econometrics,2026-04-29,91,OpenAlex,https://openalex.org/W1969184387,https://doi.org/10.1007/s00168-007-0162-2,On diffusion of ideas in the academic world: the case of spatial econometrics,2007.0,article,The Annals of Regional Science,Springer Science+Business Media,Nikias Sarafoglou; Jean H. P. Paelinck,George Mason University,57,21.0,4.155,0.9433893,Regional Economics and Spatial Analysis,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,False,closed,journal,False,English,US,False
Scopus,Econometrics,2026-04-29,92,OpenAlex,https://openalex.org/W641238205,https://doi.org/10.4337/9781849809627,Rational Econometric Man: Transforming Structural Econometrics,2013.0,book chapter,null/unknown,null/unknown,Edward J. Nell; Karim Errouaki; Lawrence R. Klein,null/unknown,0,11.0,2.318,0.89863874,Economic Theory and Institutions,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,False,closed,null/unknown,False,English,null/unknown,False
Scopus,Econometrics,2026-04-29,93,OpenAlex,https://openalex.org/W2903508058,https://doi.org/10.1016/j.ecosta.2018.11.002,Stable Randomized Generalized Autoregressive Conditional Heteroskedastic Models,2018.0,article,Econometrics and Statistics,Elsevier BV,Jhames Matos Sampaio; Pedro A. Morettin,Universidade de Brasília; Universidade de São Paulo,23,10.0,1.2473,0.82957929,Financial Risk and Volatility Modeling,Finance,"Economics, Econometrics and Finance",Social Sciences,False,closed,journal,False,English,BR,True
Scopus,Econometrics,2026-04-29,94,OpenAlex,https://openalex.org/W3209148851,https://doi.org/10.1007/s40953-021-00261-z,Analytical Finite Sample Econometrics: From A. L. Nagar to Now,2021.0,preprint,Journal of Quantitative Economics,Springer Science+Business Media,Yong Bao; Aman Ullah,"Purdue University West Lafayette; University of California, Riverside",87,1.0,0.2365,0.60789831,Advanced Statistical Methods and Models,Statistics and Probability,Mathematics,Physical Sciences,False,closed,journal,False,English,US,False
Scopus,Econometrics,2026-04-29,95,Semantic Scholar,null/unknown,null/unknown,Evaluation of Students' Attitudes in Higher Education: the Case of Econometrics in Two Spanish Universities,null/unknown,null/unknown,null/unknown,null/unknown,Magdalena Cladera; Ana J. López; A. Suárez; María R. Vicente,null/unknown,19,0.0,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,True,open,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown
Scopus,Econometrics,2026-04-29,96,OpenAlex,https://openalex.org/W577597846,https://doi.org/10.1007/b60971,Micro-Econometrics: Methods of Moments and Limited Dependent Variables,2008.0,book chapter,null/unknown,null/unknown,Myoung‐jae Lee,null/unknown,0,31.0,0.6964,0.75641026,Statistical Methods and Inference,Statistics and Probability,Mathematics,Physical Sciences,False,closed,null/unknown,False,English,null/unknown,False
Scopus,Econometrics,2026-04-29,97,OpenAlex,https://openalex.org/W3121728099,null/unknown,General-Interest Versus Specialty Journals: Using Intellectual Influence of Econometrics Research to Rank Economics Journals and Articles,2010.0,article,SSRN Electronic Journal,RELX Group (Netherlands),Yong Bao; Melody Lo; Franklin G. Mixon,Purdue University West Lafayette; The University of Texas at San Antonio; Columbus State University,0,1.0,0.0,0.40473517,scientometrics and bibliometrics research,"Statistics, Probability and Uncertainty",Decision Sciences,Social Sciences,True,green,repository,False,English,US,False
Scopus,Econometrics,2026-04-29,98,OpenAlex,https://openalex.org/W2499106180,https://doi.org/10.1017/cbo9781139060035,Advances in Economics and Econometrics,2013.0,book chapter,Cambridge University Press eBooks,Cambridge University Press,Daron Acemoğlu; Patrick Bajari; Vı́ctor Aguirregabiria; Martin Pesendorfer; Jesús Fernández‐Villaverde; Frank Schorfheide; Harald Uhlig; Alexandre Belloni; Susanne M. Schennach; Stéphane Bonhomme; John Van Reenen; Joshua D. Angrist; Jushan Bai; Xiaohong Chen; Richard Blundell; Roger Gordon; Guy Laroque,Massachusetts Institute of Technology,0,42.0,5.638,0.96502326,Economic Theory and Institutions,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,False,closed,ebook platform,False,English,US,False
Scopus,Econometrics,2026-04-29,99,OpenAlex,https://openalex.org/W2757811773,https://doi.org/10.1007/978-3-319-73150-6_11,Quantum Ideas in Economics Beyond Quantum Econometrics,2017.0,book chapter,Studies in computational intelligence,Springer Nature,Владик Крейнович; Hung T. Nguyen; Songsak Sriboonchitta,The University of Texas at El Paso; Chiang Mai University; New Mexico State University,7,10.0,24.1721,0.99181169,Complex Systems and Time Series Analysis,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,False,closed,book series,False,English,US; TH,True
Scopus,Econometrics,2026-04-29,100,OpenAlex,https://openalex.org/W3000342798,https://doi.org/10.4324/9780203871386-11,"KEYNES, PREDICTION AND ECONOMETRICS",2009.0,article,null/unknown,null/unknown,Tony Lawson,null/unknown,0,9.0,5.0741,0.9574758,Economic theories and models,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,False,closed,null/unknown,False,English,null/unknown,False
Scopus,Econometrics,2026-04-29,101,OpenAlex,https://openalex.org/W4252778120,https://doi.org/10.1177/048661349903100305,The Practice of Econometrics: A Feminist Critique,1999.0,article,Review of Radical Political Economics,SAGE Publishing,Brigitte H. Bechtold,Central Michigan University,16,3.0,0.0,0.60902819,Monetary Policy and Economic Impact,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences,False,closed,journal,False,English,US,False
Scopus,Econometrics,2026-04-29,102,OpenAlex,https://openalex.org/W364265866,https://doi.org/10.4337/9781781002865,The Econometrics of Sport,2013.0,book chapter,Edward Elgar Publishing eBooks,Edward Elgar Publishing,"Rodríguez, Plácido; Stefan Késenne; García, Jaume",null/unknown,0,2.0,0.0,0.01989217,Sports Analytics and Performance,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,True,bronze,ebook platform,False,English,null/unknown,False
Scopus,Econometrics,2026-04-29,103,OpenAlex,https://openalex.org/W2470991539,https://doi.org/10.1080/09538259.2016.1154756,Transforming structural econometrics: substantive vs. statistical premises of inference,2016.0,article,Review of Political Economy,Taylor & Francis,Aris Spanos,Virginia Tech,32,0.0,0.0,0.11752219,Philosophy and History of Science,History and Philosophy of Science,Arts and Humanities,Social Sciences,False,closed,journal,False,English,US,False
