system,query word,query datetime,rank,dataset,openalex id,doi,title,year,type,publication venue,publisher,authors,institutions,reference,cited by,fwci,citation percentile (by year/subfield),primary topic,primary subfield,primary field,primary domain,is oa,open access status,source type,retracted,language,country,from global south
Scopus,Machine Translation,2026-04-29,76,OpenAlex,https://openalex.org/W2894933734,https://doi.org/10.1088/1742-6596/1087/6/062046,Research on the Relations Between Machine Translation and Human Translation,2018.0,article,Journal of Physics Conference Series,IOP Publishing,Zhaorong Zong,Huangshan University,5,23.0,1.2917,0.82781861,Distributed and Parallel Computing Systems,Computer Networks and Communications,Computer Science,Physical Sciences,True,diamond,journal,False,English,CN,True
Scopus,Machine Translation,2026-04-29,78,OpenAlex,https://openalex.org/W114451955,null/unknown,"ALT-J/E, a Japanese to English Machine Translation System for Communication with Translation.",1994.0,article,IFIP Congress,null/unknown,Satoru Ikehara; Satoshi Shirai; Kentaro Ogura; Akio Yokoo; Hiromi Nakaiwa; Tsukasa Kawaoka,null/unknown,0,3.0,0.0,0.09134045,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,conference,False,English,null/unknown,False
Scopus,Machine Translation,2026-04-29,79,OpenAlex,https://openalex.org/W4404853053,https://doi.org/10.1007/978-981-97-6318-4_30,Design of English Machine Translation System Based on Ant Colony Algorithm,2024.0,book chapter,Lecture notes in networks and systems,Springer International Publishing,Jing Shi; Tao Li,Dalian University; Dalian University of Technology; Dalian University of Foreign Languages,8,0.0,0.0,0.4754556,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,book series,False,English,CN,True
Scopus,Machine Translation,2026-04-29,80,OpenAlex,https://openalex.org/W3193756843,https://doi.org/10.1051/e3sconf/202128408001,Automatic evaluation of the quality of machine translation of a scientific text: the results of a five-year-long experiment,2021.0,article,E3S Web of Conferences,EDP Sciences,Ilya Ulitkin; Irina Filippova; Natalia Іvanova; Alexey Poroykov,Moscow Region State University,3,5.0,0.4198,0.69335128,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,True,diamond,journal,False,English,RU,True
Scopus,Machine Translation,2026-04-29,81,OpenAlex,https://openalex.org/W4225795458,https://doi.org/10.1109/compe53109.2021.9752181,Multimodal Neural Machine Translation for English–Assamese Pair,2021.0,article,2021 International Conference on Computational Performance Evaluation (ComPE),null/unknown,Sahinur Rahman Laskar; Bishwaraj Paul; Siddharth Paudwal; Pranjit Gautam; Nirmita Biswas; Partha Pakray,National Institute Of Technology Silchar,33,5.0,0.5026,0.68246401,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,conference,False,English,IN,True
Scopus,Machine Translation,2026-04-29,82,OpenAlex,https://openalex.org/W4285127156,https://doi.org/10.1007/978-3-031-05237-8_80,Intelligent Recognition Model for Machine Translation Based on Machine Learning Algorithm,2022.0,book chapter,Lecture notes on data engineering and communications technologies,Springer International Publishing,Ruihua Nai,University of Technology Malaysia,10,0.0,0.0,0.14358157,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,book series,False,English,MY,True
Scopus,Machine Translation,2026-04-29,83,OpenAlex,https://openalex.org/W3113226066,https://doi.org/10.1109/fareastcon50210.2020.9271442,Improving the Quality of Scientific Articles Machine Translation While Writing Original Text,2020.0,article,2020 International Multi-Conference on Industrial Engineering and Modern Technologies (FarEastCon),null/unknown,Alena A. Zhivotova; Victor D. Berdonosov; Elena V. Redkolis,null/unknown,30,5.0,0.2206,0.55214724,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,conference,False,English,null/unknown,False
Scopus,Machine Translation,2026-04-29,84,OpenAlex,https://openalex.org/W2806431191,https://doi.org/10.1142/s0218213018500173,Translation Divergence Patterns Handling in English to Urdu Machine Translation,2018.0,article,International Journal of Artificial Intelligence Tools,World Scientific,Shahnawaz Khan; Usama Mir; Salam Salameh Shreem; Sultan Alamri,University College of Bahrain; Saudi Electronic University,9,21.0,1.7917,0.88521612,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,journal,False,English,BH; SA,False
Scopus,Machine Translation,2026-04-29,85,OpenAlex,https://openalex.org/W7102416804,https://doi.org/10.19678/j.issn.1000-3428.0068124,Survey of Uyghur Machine Translation Research,2024.0,article,SHILAP Revista de lepidopterología,null/unknown,"Halidanmu ABUDUKELIMU, Yutao HOU, Dengfeng YAO, Abudukelimu ABULIZI, Jishang CHEN",Xinjiang University of Finance and Economics; Xinjiang University,0,1.0,0.3293,0.71254248,Educational Technology and Pedagogy,Artificial Intelligence,Computer Science,Physical Sciences,True,green,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown
Scopus,Machine Translation,2026-04-29,86,OpenAlex,https://openalex.org/W3003980343,https://doi.org/10.1109/icmcce48743.2019.00017,A Survey of Low Resource Neural Machine Translation,2019.0,article,"2019 4th International Conference on Mechanical, Control and Computer Engineering (ICMCCE)",null/unknown,Ding Liu; Ning Ma; Fangtao Yang; Xuebin Yang,Minzu University of China,5,13.0,0.7997,0.79844961,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,conference,False,English,CN,True
Scopus,Machine Translation,2026-04-29,88,OpenAlex,https://openalex.org/W4379928629,https://doi.org/10.1109/iccsmt58129.2022.00108,Research on Machine Translation (MT) System Based on Deep Reinforcement Learning,2022.0,article,null/unknown,null/unknown,Junchen He,University of Perpetual Help System DALTA; Fuzhou University,11,1.0,0.1326,0.56664429,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,PH; CN,True
Scopus,Machine Translation,2026-04-29,89,OpenAlex,https://openalex.org/W3007430824,https://doi.org/10.17507/jltr.1102.24,On Improper Machine Translations in Press Reports,2020.0,article,Journal of Language Teaching and Research,Academy Publication,Huiqiong Duan; Xinyu Hu; Yidan Gao,Nanchang Hangkong University; Hong Kong Baptist University,2,0.0,0.0,0.01892391,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,True,diamond,journal,False,English,CN; HK,True
Scopus,Machine Translation,2026-04-29,90,OpenAlex,https://openalex.org/W4321065355,https://doi.org/10.1109/ecnlpir57021.2022.00014,Machine Translation Technology Based on Natural Language Processing,2022.0,article,null/unknown,null/unknown,Qin Mo,Jiangxi University of Technology,11,7.0,0.9283,0.79476124,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,CN,True
Scopus,Machine Translation,2026-04-29,91,Semantic Scholar,null/unknown,https://doi.org/10.4028/www.scientific.net/AMM.347-350.3262,On the Statistical Machine Translation Studies,2013.0,null/unknown,null/unknown,null/unknown,Ai-ling Wang,null/unknown,10,0.0,null/unknown,null/unknown,Computer Science,null/unknown,null/unknown,null/unknown,True,open,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown
Scopus,Machine Translation,2026-04-29,92,OpenAlex,https://openalex.org/W4387829726,https://doi.org/10.1109/aiars59518.2023.00093,Functional Noun Phrase Recognition in English Machine Translation Based on Machine Learning,2023.0,article,null/unknown,null/unknown,Ni Shi,null/unknown,16,1.0,0.1751,0.5690583,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,null/unknown,False
Scopus,Machine Translation,2026-04-29,93,OpenAlex,https://openalex.org/W3154627176,https://doi.org/10.1088/1742-6596/1861/1/012088,Man-Machine Translation—Future of Computer-Assisted Translation,2021.0,article,Journal of Physics Conference Series,IOP Publishing,Aihua Zhu,Guangzhou Vocational College of Science and Technology,0,0.0,0.0,0.04586067,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,True,diamond,journal,False,English,CN,True
Scopus,Machine Translation,2026-04-29,94,OpenAlex,https://openalex.org/W2983691795,https://doi.org/10.3844/jcssp.2019.1627.1637,Neural Machine Translation for Low-resource English-Bangla,2019.0,article,Journal of Computer Science,Science Publications,Mohammad Abdullah Al Mumin; Md. Hanif Seddiqui; Muhammed Zafar Iqbal; Mohammed Jahirul Islam,Shahjalal University of Science and Technology; University of Chittagong,60,17.0,1.2602,0.854599,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,True,hybrid,journal,False,English,BD,True
Scopus,Machine Translation,2026-04-29,96,OpenAlex,https://openalex.org/W2765464666,https://doi.org/10.1007/s10772-017-9465-6,Research on English machine translation system based on the internet,2017.0,article,International Journal of Speech Technology,Springer Science+Business Media,Yu Zhang,Key Laboratory of Guangdong Province; Guangdong Peizheng College,16,9.0,0.6236,0.77829137,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,journal,False,English,CN,True
Scopus,Machine Translation,2026-04-29,97,OpenAlex,https://openalex.org/W3189401222,https://doi.org/10.1109/ccem50674.2020.00028,Machine Translation of English Language to Mizo Language,2020.0,article,null/unknown,null/unknown,Zaitinkhuma Thihlum; Vanlalmuansangi Khenglawt; Somen Debnath,Mizoram University,29,12.0,1.0874,0.83516292,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,True,green,null/unknown,False,English,IN,True
Scopus,Machine Translation,2026-04-29,98,OpenAlex,https://openalex.org/W2791955685,https://doi.org/10.1109/ialp.2017.8300573,Exploration of Chinese-Uyghur neural machine translation,2017.0,article,null/unknown,null/unknown,Gulnigar Mahmut; Mewlude Nijat; Rehmutulla Memet; Askar Hamdulla,Xinjiang University,11,4.0,0.39,0.72757446,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,CN,True
Scopus,Machine Translation,2026-04-29,100,OpenAlex,https://openalex.org/W2570968448,https://doi.org/10.1007/978-981-10-3433-6_34,An Approach for Efficient Machine Translation Using Translation Memory,2016.0,book chapter,Communications in computer and information science,Springer Science+Business Media,Sunita Rawat; Manoj B. Chandak; Nekita Chauhan,null/unknown,17,4.0,0.638,0.70604803,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,True,hybrid,book series,False,English,null/unknown,False
Scopus,Machine Translation,2026-04-29,101,OpenAlex,https://openalex.org/W4393861451,https://doi.org/10.1057/s41599-024-02986-7,Does simplification hold true for machine translations? A corpus-based analysis of lexical diversity in text varieties across genres,2024.0,article,Humanities and Social Sciences Communications,Palgrave Macmillan,Jiang Niu; Yue Jiang,Xi'an Jiaotong University,39,9.0,2.9286,0.91824976,Text Readability and Simplification,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,journal,False,English,CN,True
Scopus,Machine Translation,2026-04-29,102,OpenAlex,https://openalex.org/W4214488607,https://doi.org/10.1007/978-3-030-96908-0_45,Design of Automatic Evaluation of Machine English Translation Based on BP Neural Network,2022.0,book chapter,Lecture notes on data engineering and communications technologies,Springer International Publishing,Yan Zhang,Zaozhuang University,7,7.0,2.4001,0.9027818,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,book series,False,English,CN,True
Scopus,Machine Translation,2026-04-29,104,OpenAlex,https://openalex.org/W3011154373,https://doi.org/10.1109/ialp48816.2019.9037691,Phrase-Based Tibetan-Chinese Statistical Machine Translation,2019.0,article,null/unknown,null/unknown,Cuo Yong; Xiaodong Shi; Nyima Tashi; Yidong Chen,Xiamen University of Technology; Tibet University,22,4.0,0.14,0.60523578,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,CN,True
Scopus,Machine Translation,2026-04-29,105,OpenAlex,https://openalex.org/W4412646985,https://doi.org/10.29140/ajal.v8n5.102789,Development and validation of machine translation literacy scale for translation education,2025.0,article,Australian Journal of Applied Linguistics,null/unknown,Junho Lee; Sowon Ahn; Yeong-Houn Yi,Chung-Ang University; Seoul National University of Science and Technology,0,0.0,0.0,0.08617196,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,True,diamond,journal,False,English,KR,False
Scopus,Machine Translation,2026-04-29,106,OpenAlex,https://openalex.org/W2758010889,https://doi.org/10.18653/v1/w17-4730,LMU Munich's Neural Machine Translation Systems for News Articles and Health Information Texts,2017.0,article,null/unknown,null/unknown,Matthias Huck; Fabienne Braune; Alexander Fraser,Ludwig-Maximilians-Universität München,46,14.0,2.7062,0.92460751,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,null/unknown,False,English,DE,False
Scopus,Machine Translation,2026-04-29,107,OpenAlex,https://openalex.org/W2102517323,https://doi.org/10.1109/isdea.2010.4,Application of Machine Translation to Chinese-English Translation of Relic Texts in Museum,2010.0,article,null/unknown,null/unknown,LU Ming-yu; Xianzhu Si,Beijing Jiaotong University,3,1.0,0.0,0.23618253,Translation Studies and Practices,Language and Linguistics,Arts and Humanities,Social Sciences,False,closed,null/unknown,False,English,CN,True
Scopus,Machine Translation,2026-04-29,108,OpenAlex,https://openalex.org/W4414433223,https://doi.org/10.1109/icaie64856.2025.11158658,The Translation Quality Assessment of Mainstream Neural Machine Translation Tools on Multidimensional Quality Metrics,2025.0,article,null/unknown,null/unknown,Pan Yameng; Zhang Zhongchi; Jiaxin Lin,Northwestern Polytechnical University; Guangzhou Maritime College,2,0.0,0.0,0.13325111,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,CN,True
Scopus,Machine Translation,2026-04-29,110,OpenAlex,https://openalex.org/W2988117675,https://doi.org/10.1007/978-3-030-34980-6_24,Exploring Machine Translation on the Chinese-Vietnamese Language Pair (Extended Abstract),2019.0,book chapter,Lecture notes in computer science,Springer Science+Business Media,Huu-Anh Tran; Phuoc Tran; Phuong-Thuy Dao; Thi-Mien Pham,Thai Binh University of Medicine and Pharmacy; Ton Duc Thang University,3,0.0,0.0,0.22145349,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,book series,False,English,VN,True
Scopus,Machine Translation,2026-04-29,112,OpenAlex,https://openalex.org/W3005808499,https://doi.org/10.1088/1742-6596/1402/7/077040,A review on Indonesian machine translation,2019.0,review,Journal of Physics Conference Series,IOP Publishing,Faisal Rahutomo; Amalia Agung Septarina; Moechammad Sarosa; Adi Setiawan; Miftakhul Huda,State University of Malang,20,5.0,0.3391,0.72255959,Data Mining and Machine Learning Applications,Information Systems,Computer Science,Physical Sciences,True,diamond,journal,False,English,ID,True
Scopus,Machine Translation,2026-04-29,113,OpenAlex,https://openalex.org/W4386858705,https://doi.org/10.1109/icsp58490.2023.10248785,Mongolian-Chinese Machine Translation Based on Text Context Information,2023.0,article,null/unknown,null/unknown,Junjin Zhang; Yonghong Tian; Zheyu Song; Yufeng Hao,Inner Mongolia University of Technology,6,1.0,0.1748,0.56062753,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,CN,True
Scopus,Machine Translation,2026-04-29,114,OpenAlex,https://openalex.org/W2898807103,https://doi.org/10.17533/udea.mut.v11n2a08,Machine Translation and Translation Machines in Roberto Arlt’s Los siete locos (1929) and Los lanzallamas (1931),2018.0,article,Mutatis Mutandis Revista Latinoamericana de Traducción,Universidad de Antioquia,Claire Solomon,Oberlin College,7,0.0,0.0,0.20149376,Comparative Literary Analysis and Criticism,Literature and Literary Theory,Arts and Humanities,Social Sciences,True,diamond,journal,False,Spanish,US,False
Scopus,Machine Translation,2026-04-29,115,OpenAlex,https://openalex.org/W3036423665,null/unknown,A rule and super function-based machine translation system for Chinese-Japanese causative sentences,2006.0,article,WSEAS Transactions on Computers archive,null/unknown,Liying Mi; Xin Luo; Fuji Ren; Shingo Kuroiwa,null/unknown,0,0.0,0.0,0.4248443,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,journal,False,English,null/unknown,False
Scopus,Machine Translation,2026-04-29,116,OpenAlex,https://openalex.org/W4403863954,https://doi.org/10.1109/icsece61636.2024.10729434,Machine Automatic Translation System Based on Artificial Intelligence Processor Design,2024.0,article,null/unknown,null/unknown,Fei Luo,null/unknown,7,0.0,0.0,0.17045728,Educational Technology and Pedagogy,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,null/unknown,False
Scopus,Machine Translation,2026-04-29,117,OpenAlex,https://openalex.org/W4237950195,https://doi.org/10.1145/3495018.3495480,Comparative Analysis and Future Development Research of Machine Translation and Human Translation Application in the Network Environment,2021.0,article,2021 3rd International Conference on Artificial Intelligence and Advanced Manufacture,null/unknown,Fan Zhang,"City Institute, Dalian University of Technology; Dalian University of Technology",8,0.0,0.0,0.30585034,Ideological and Political Education,Education,Social Sciences,Social Sciences,False,closed,conference,False,English,CN,True
Scopus,Machine Translation,2026-04-29,119,Semantic Scholar,null/unknown,https://doi.org/10.1145/2910925.2910946,Multi-Engine Machine Translation of Technical E-Contents from English to Hindi: Evaluated by Fluency & Adequacy,2016.0,null/unknown,Western Canadian Conference on Computing Education,null/unknown,Pankaj K Goswami,null/unknown,10,0.0,null/unknown,null/unknown,Computer Science,null/unknown,null/unknown,null/unknown,True,open,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown
Scopus,Machine Translation,2026-04-29,120,OpenAlex,https://openalex.org/W3203990896,https://doi.org/10.1007/978-3-030-88113-9_42,Development and Study of a Post-editing Model for Russian-Kazakh and English-Kazakh Translation Based on Machine Learning,2021.0,book chapter,Communications in computer and information science,Springer Science+Business Media,Diana Rakhimova; Kamila Sagat; Kamila Zhakypbaeva; Aliya Zhunussova,Al-Farabi Kazakh National University,5,2.0,0.359,0.60185755,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,book series,False,English,KZ,True
Scopus,Machine Translation,2026-04-29,121,OpenAlex,https://openalex.org/W6891236702,https://doi.org/10.3778/j.issn.1673-9418.2311027,Survey of Neural Machine Translation Based on Knowledge Distillation,2024.0,article,SHILAP Revista de lepidopterología,null/unknown,"MA Chang, TIAN Yonghong, ZHENG Xiaoli, SUN Kangkang",Inner Mongolia University,0,0.0,0.0,0.30804422,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,True,green,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown
Scopus,Machine Translation,2026-04-29,122,OpenAlex,https://openalex.org/W4391710199,https://doi.org/10.11896/jsjkx.210900006,Survey of Mongolian-Chinese Neural Machine Translation,2022.0,article,SHILAP Revista de lepidopterología,null/unknown,"HOU Hong-xu, SUN Shuo, WU Nier",Inner Mongolia University,0,1.0,0.1388,0.59149774,Advanced Computational Techniques and Applications,Artificial Intelligence,Computer Science,Physical Sciences,True,green,repository,False,English,CN,True
Scopus,Machine Translation,2026-04-29,123,OpenAlex,https://openalex.org/W2957782849,https://doi.org/10.21924/cst.4.1.2019.104,Machine translation of Indonesian: a review,2019.0,review,Communications in Science and Technology,Komunitas Ilmuwan dan Profesional Muslim Indonesia,Amalia Agung Septarina; Faisal Rahutomo; Moechammad Sarosa,State University of Malang,14,11.0,0.8711,0.80793464,Edcuational Technology Systems,Artificial Intelligence,Computer Science,Physical Sciences,True,diamond,journal,False,English,ID,True
