system,query word,query datetime,rank,dataset,openalex id,doi,title,year,type,publication venue,publisher,authors,institutions,reference,cited by,fwci,citation percentile (by year/subfield),primary topic,primary subfield,primary field,primary domain,is oa,open access status,source type,retracted,language,country,from global south
Scopus,Reinforcement Learning,2026-04-29,72,OpenAlex,https://openalex.org/W3008520395,,Dual Reinforcement Learning Based on Bias Learning,2008.0,article,,,Fen Lin; Chuan Shi; Luo Jiewen; Zhongzhi Shi,,0,2.0,0.0,0.66344309,Elevator Systems and Control,Control and Systems Engineering,Engineering,Physical Sciences,False,closed,,false,English,Unknown,false
Scopus,Reinforcement Learning,2026-04-29,73,OpenAlex,https://openalex.org/W3112644834,https://doi.org/10.1016/j.ins.2020.12.017,Recruitment-imitation mechanism for evolutionary reinforcement learning,2020.0,article,Information Sciences,Elsevier BV,Shuai Lü; Shuai D. Han; Wenbo Zhou; Junwei Zhang,Jilin University,52,31.0,2.332,0.90896543,Evolutionary Algorithms and Applications,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,journal,false,English,CN,true
Scopus,Reinforcement Learning,2026-04-29,74,OpenAlex,https://openalex.org/W4401508693,https://doi.org/10.1109/iscv60512.2024.10620129,Reinforcement learning application in portfolio optimization: a comprehensive literature review,2024.0,article,,,Manale Mortaji; Azeddine Khiat; Mohamed Benhouad,University of Hassan II Casablanca,22,0.0,0.4594,0.15703224,"Leadership, Behavior, and Decision-Making Studies",Management Science and Operations Research,Decision Sciences,Social Sciences,False,closed,,false,English,MA,true
Scopus,Reinforcement Learning,2026-04-29,75,OpenAlex,https://openalex.org/W4386863131,https://doi.org/10.52202/070275-0100,An Offline Reinforcement Learning Approach for Smart Quantitative Trading Through Pre-Imitation,2023.0,article,,,Shengyun Shi; Shiting Li; Guoxi Li,,0,0.0,0.0,0.1593601,Stock Market Forecasting Methods,Management Science and Operations Research,Decision Sciences,Social Sciences,False,closed,,false,English,Unknown,false
Scopus,Reinforcement Learning,2026-04-29,76,OpenAlex,https://openalex.org/W4400995754,https://doi.org/10.1007/978-3-031-65633-0_9,Regular Reinforcement Learning,2024.0,book chapter,Lecture notes in computer science,Springer Science+Business Media,Taylor Dohmen; Mateo Perez; Fabio Somenzi; Ashutosh Trivedi,University of Colorado Boulder,47,2.0,1.498,0.82710728,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,True,hybrid,book series,false,English,US,false
Scopus,Reinforcement Learning,2026-04-29,77,OpenAlex,https://openalex.org/W4313335951,https://doi.org/10.1016/j.amc.2022.127819,Memory-two strategies forming symmetric mutual reinforcement learning equilibrium in repeated prisoners’ dilemma game,2022.0,article,Applied Mathematics and Computation,Elsevier BV,M. Ueda,Yamaguchi University,63,7.0,2.3752,0.90722133,Evolutionary Game Theory and Cooperation,Sociology and Political Science,Social Sciences,Social Sciences,False,closed,journal,false,English,JP,false
Scopus,Reinforcement Learning,2026-04-29,78,OpenAlex,https://openalex.org/W2168266919,https://doi.org/10.1109/imcsit.2009.5352802,EVM: Lifelong reinforcement and self-learning,2009.0,article,,,Mariusz Nowostawski,University of Otago,37,1.0,0.4516,0.75910665,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,,false,English,NZ,false
Scopus,Reinforcement Learning,2026-04-29,79,OpenAlex,https://openalex.org/W4411175731,https://doi.org/10.1016/j.procs.2025.05.188,Application of Robot Autonomous Navigation Based on Reinforcement Learning,2025.0,article,Procedia Computer Science,Elsevier BV,S. Li; Xuemei Li; Pengpeng Wang,Shandong Institute of Business and Technology,2,1.0,3.067,0.91122982,AI and Big Data Applications,Information Systems,Computer Science,Physical Sciences,True,diamond,journal,false,English,CN,true
Scopus,Reinforcement Learning,2026-04-29,81,OpenAlex,https://openalex.org/W1882507001,https://doi.org/10.1109/icsmc.2000.884995,State transition rate based reinforcement learning,2002.0,article,,,Takeshi Ohashi; Hisahide Nakamura; Junich Minatodani; T. Enokida; T. Yosida; Toshiaki Ejima,Kyushu Institute of Technology,4,0.0,0.0,0.08748119,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,,false,English,JP,false
Scopus,Reinforcement Learning,2026-04-29,82,OpenAlex,https://openalex.org/W2808546214,https://doi.org/10.65109/ucfl3273,Introspective Reinforcement Learning and Learning from Demonstration,2018.0,article,,,Mao Li; Tim Brys; Daniel Kudenko⋆,University of York; Vrije Universiteit Brussel,20,4.0,0.6515,0.76283059,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,,false,English,GB; BE,false
Scopus,Reinforcement Learning,2026-04-29,83,OpenAlex,https://openalex.org/W4400113799,https://doi.org/10.1109/iconstem60960.2024.10568800,Intelligent Control of Power Converters using Reinforcement Learning,2024.0,article,,,R. Sathya Barna Krishna; R Sudharani; S. Rukmani Devi; P. Kulkarni; G. Rohini; M R Sindhu,Sathyabama Institute of Science and Technology; Saveetha University,10,3.0,1.0463,0.76032865,Microgrid Control and Optimization,Control and Systems Engineering,Engineering,Physical Sciences,False,closed,,false,English,IN,true
Scopus,Reinforcement Learning,2026-04-29,84,OpenAlex,https://openalex.org/W3043847312,https://doi.org/10.13031/trans.13633,Deep Reinforcement Learning-Based Irrigation Scheduling,2020.0,article,Transactions of the ASABE,American Society of Agricultural and Biological Engineers,Yanxiang Yang; Jiang Hu; Dana Porter; Thomas Marek; Kevin Heflin; Hongxin Kong,,0,43.0,1.9954,0.85780153,Irrigation Practices and Water Management,Soil Science,Agricultural and Biological Sciences,Life Sciences,False,closed,journal,false,English,Unknown,false
Scopus,Reinforcement Learning,2026-04-29,85,OpenAlex,https://openalex.org/W2968526727,https://doi.org/10.1007/s10489-022-04105-y,A review of cooperative multi-agent deep reinforcement learning,2022.0,review,Applied Intelligence,Springer Science+Business Media,Afshin Oroojlooy; Davood Hajinezhad,SAS Institute (United States),266,426.0,49.6969,0.99895101,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,journal,false,English,US,false
Scopus,Reinforcement Learning,2026-04-29,86,OpenAlex,https://openalex.org/W3216642293,https://doi.org/10.1007/s11768-021-00063-x,Quantum-enhanced reinforcement learning for control: a preliminary study,2021.0,article,Control Theory and Technology,Springer Science+Business Media,Yazhou Hu; Fengzhen Tang; Jun Chen; Wenxue Wang,Northwest A&F University; Shenyang Institute of Automation; Chinese Academy of Sciences,50,5.0,0.4194,0.70598764,Quantum Computing Algorithms and Architecture,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,journal,false,English,CN,true
Scopus,Reinforcement Learning,2026-04-29,87,OpenAlex,https://openalex.org/W2930863966,https://doi.org/10.1109/irc.2019.00120,Review of Deep Reinforcement Learning for Robot Manipulation,2019.0,article,2019 Third IEEE International Conference on Robotic Computing (IRC),,Van‐Dinh Nguyen; Hung Manh La,"University of Nevada, Reno",97,250.0,11.7244,0.986507,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,conference,false,English,US,false
Scopus,Reinforcement Learning,2026-04-29,88,OpenAlex,https://openalex.org/W2770676902,https://doi.org/10.1109/icisce.2017.104,Monte-Carlo Bayesian Reinforcement Learning Using a Compact Factored Representation,2017.0,article,,,Bo Wu; Yanpeng Feng,Shenzhen Polytechnic,17,4.0,0.39,0.71701235,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,,false,English,CN,true
Scopus,Reinforcement Learning,2026-04-29,89,OpenAlex,https://openalex.org/W2141659956,https://doi.org/10.1109/icarcv.2008.4795608,Reinforcement fuzzy-neural adaptive iterative learning control for nonlinear systems,2008.0,article,,,Ying‐Chung Wang; Chiang‐Ju Chien; Der-Tsai Lee,"National University of Tainan; Huafan University; Institute of Information Science, Academia Sinica; Institute of Statistical Science, Academia Sinica",33,0.0,0.0,0.10988898,Iterative Learning Control Systems,Control and Systems Engineering,Engineering,Physical Sciences,False,closed,,false,English,TW,false
Scopus,Reinforcement Learning,2026-04-29,90,OpenAlex,https://openalex.org/W7084041076,https://doi.org/10.11896/jsjkx.220400235,Survey on Knowledge Transfer Method in Deep Reinforcement Learning,2023.0,article,SHILAP Revista de lepidopterología,,"ZHANG Qiyang, CHEN Xiliang, CAO Lei, LAI Jun, SHENG Lei",PLA Army Engineering University,0,0.0,0.0,0.7406308,Plant nutrient uptake and metabolism,Plant Science,Agricultural and Biological Sciences,Life Sciences,True,green,,Unknown,Unknown,Unknown,Unknown
Scopus,Reinforcement Learning,2026-04-29,91,OpenAlex,https://openalex.org/W3113643172,https://doi.org/10.1109/ictc49870.2020.9289245,Federated Reinforcement Learning for Automatic Control in SDN-based IoT Environments,2020.0,article,,,Hyun-Kyo Lim; Ju-Bong Kim; Sang‐Youn Kim; Youn‐Hee Han,Korea University of Technology and Education,34,4.0,0.3084,0.62689248,Software-Defined Networks and 5G,Computer Networks and Communications,Computer Science,Physical Sciences,False,closed,,false,English,KR,false
Scopus,Reinforcement Learning,2026-04-29,92,OpenAlex,https://openalex.org/W4310662343,https://doi.org/10.1002/9781119808602,Model‐Based Reinforcement Learning,2022.0,book chapter,,,Jun Liu; M. Farsi,,0,6.0,1.1165,0.81842672,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,,false,English,Unknown,false
Scopus,Reinforcement Learning,2026-04-29,93,OpenAlex,https://openalex.org/W2389032086,,A Survey of Hierarchical Reinforcement Learning,2005.0,article,,,Shen Jin,Harbin Engineering University,0,3.0,0.0,0.34925037,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,,false,English,CN,true
Scopus,Reinforcement Learning,2026-04-29,96,OpenAlex,https://openalex.org/W4213126473,https://doi.org/10.1016/j.jobe.2022.104165,Applications of reinforcement learning for building energy efficiency control: A review,2022.0,review,Journal of Building Engineering,Elsevier BV,Qiming Fu; Zhicong Han; Jianping Chen; You Lu; Hongjie Wu; Yunzhe Wang,Suzhou University of Science and Technology,92,132.0,11.9155,0.99236058,Smart Grid Energy Management,Electrical and Electronic Engineering,Engineering,Physical Sciences,False,closed,journal,false,English,CN,true
Scopus,Reinforcement Learning,2026-04-29,97,OpenAlex,https://openalex.org/W4405845888,https://doi.org/10.1109/bigdia63733.2024.10808649,Offline-Online Hybrid Reinforcement Learning Algorithm and Training-Evaluation Framework in Typical Adversarial Game Scenarios,2024.0,article,,,Longfei Zhang; Zhong Liu; Xingxing Liang; Zhendu Li; Yanan Ni; Jiao Luo; Lumin Jiang,National University of Defense Technology,20,0.0,0.0,0.26262252,Advanced Malware Detection Techniques,Signal Processing,Computer Science,Physical Sciences,False,closed,,false,English,CN,true
Scopus,Reinforcement Learning,2026-04-29,98,OpenAlex,https://openalex.org/W3200900716,https://doi.org/10.3390/app11188589,Reinforcement Learning and Physics,2021.0,article,Applied Sciences,Multidisciplinary Digital Publishing Institute,José D. Martín‐Guerrero; Lucas Lamata,Universitat de València; Universidad de Sevilla,62,43.0,4.8976,0.95910874,Quantum Computing Algorithms and Architecture,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,journal,false,English,ES,false
Scopus,Reinforcement Learning,2026-04-29,99,OpenAlex,https://openalex.org/W4410850764,https://doi.org/10.1016/j.engappai.2025.111124,CTPR: Contrastive transition predictive representation for reinforcement learning,2025.0,article,Engineering Applications of Artificial Intelligence,Elsevier BV,Hao Sun; Changpeng Wang,Chang'an University; Xi'an Jiaotong University,84,0.0,2.0776,0.05321565,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,journal,false,English,CN,true
Scopus,Reinforcement Learning,2026-04-29,100,OpenAlex,https://openalex.org/W4401038851,https://doi.org/10.1007/978-981-97-5489-2_17,Reinforcement Learning for Scientific Application: A Survey,2024.0,book chapter,Lecture notes in computer science,Springer Science+Business Media,Zhikuang Xin; Zhenghong Wu; Dong Zhu; X.-J. Wang; Jue Wang; Yangang Wang,Chinese Academy of Sciences; Computer Network Information Center; University of Chinese Academy of Sciences; Birmingham City University,61,1.0,0.749,0.69931354,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,book series,false,English,CN; GB,true
Scopus,Reinforcement Learning,2026-04-29,101,OpenAlex,https://openalex.org/W4404307253,https://doi.org/10.1109/access.2024.3497322,Multiagent Deep Reinforcement Learning Algorithms in StarCraft II: A Review,2024.0,review,IEEE Access,Institute of Electrical and Electronics Engineers,Yanyan Li; Yijun Wang; Yiwei Zhou,Central South University,81,7.0,7.4083,0.97040931,Digital Games and Media,Sociology and Political Science,Social Sciences,Social Sciences,True,gold,journal,false,English,CN,true
Scopus,Reinforcement Learning,2026-04-29,102,OpenAlex,https://openalex.org/W4402572157,https://doi.org/10.23919/ccc63176.2024.10662409,Reinforcement Learning Methods in Robotic Fish: Survey,2024.0,article,,,Penghang Shuai; Haipeng Li; Yongkang Luo; Liangwei Deng,Chinese Academy of Sciences; Shandong Institute of Automation; Institute of Automation,49,1.0,0.209,0.54070449,Water Quality Monitoring Technologies,Water Science and Technology,Environmental Science,Physical Sciences,False,closed,,false,English,CN,true
Scopus,Reinforcement Learning,2026-04-29,103,OpenAlex,https://openalex.org/W2175592801,https://doi.org/10.1093/brain/awv329,Effective reinforcement learning following cerebellar damage requires a balance between exploration and motor noise,2015.0,article,Brain,Oxford University Press,Amanda S. Therrien; Daniel M. Wolpert; Amy J. Bastian,Johns Hopkins University; Johns Hopkins Medicine; Kennedy Krieger Institute; University of Cambridge,36,230.0,7.795,0.97622323,Vestibular and auditory disorders,Neurology,Neuroscience,Life Sciences,True,green,journal,false,English,US; GB,false
Scopus,Reinforcement Learning,2026-04-29,104,OpenAlex,https://openalex.org/W133071508,https://doi.org/10.1007/978-3-642-30671-6_17,Boosting Metaheuristic Search Using Reinforcement Learning,2012.0,book chapter,Studies in computational intelligence,Springer Nature,Tony Wauters; Katja Verbeeck; Patrick De Causmaecker; Greet Vanden Berghe,AZ Sint-Lucas; University College Ghent; KU Leuven,42,31.0,0.9816,0.75431805,Scheduling and Optimization Algorithms,Industrial and Manufacturing Engineering,Engineering,Physical Sciences,False,closed,book series,false,English,BE,false
Scopus,Reinforcement Learning,2026-04-29,105,OpenAlex,https://openalex.org/W4415419745,https://doi.org/10.1007/978-3-032-03281-2_30,A Vision for Deep Reinforcement Learning with a Classifier System,2025.0,book chapter,Lecture notes in computer science,Springer Science+Business Media,Connor Schönberner,Hochschule für Angewandte Wissenschaften Kiel; Christian-Albrechts-Universität zu Kiel; Intelligent Systems Research (United States); Clinical Research Center Kiel,30,0.0,0.0,0.48455536,Evolutionary Algorithms and Applications,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,book series,false,English,DE; US,false
Scopus,Reinforcement Learning,2026-04-29,106,OpenAlex,https://openalex.org/W4417233158,https://doi.org/10.1016/j.ifacol.2025.12.024,Applied Reinforcement Learning: An Implementation Roadmap,2025.0,article,IFAC-PapersOnLine,Elsevier BV,Catherine Laflamme; Zsolt János Viharos; Bence Pálvölgyi; Johanna Schaefer; Stefan Haeussler,,19,0.0,0.0,0.20711624,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,True,diamond,journal,false,English,Unknown,false
Scopus,Reinforcement Learning,2026-04-29,107,OpenAlex,https://openalex.org/W3188746815,https://doi.org/10.1109/imcec51613.2021.9482235,Multi-agent Deep Reinforcement Learning based on Maximum Entropy,2021.0,article,,,Zihao Wang; Yanxin Zhang; Chenkun Yin; Zhiqing Huang,Beijing Jiaotong University; Beijing University of Technology,12,18.0,1.6791,0.86613233,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,,false,English,CN,true
Scopus,Reinforcement Learning,2026-04-29,108,OpenAlex,https://openalex.org/W3081310128,https://doi.org/10.3390/electronics9091363,A Survey of Multi-Task Deep Reinforcement Learning,2020.0,article,Electronics,Multidisciplinary Digital Publishing Institute,Nelson Vithayathil Varghese; Qusay H. Mahmoud,Ontario Tech University,64,160.0,11.5594,0.98813888,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,journal,false,English,CA,false
Scopus,Reinforcement Learning,2026-04-29,109,OpenAlex,https://openalex.org/W6947649504,https://doi.org/10.3778/j.issn.1673-9418.2312006,Review of Attention Mechanisms in Reinforcement Learning,2024.0,article,SHILAP Revista de lepidopterología,,"XIA Qingfeng, XU Ke'er, LI Mingyang, HU Kai, SONG Lipeng, SONG Zhiqiang, SUN Ning",Nanjing University of Science and Technology,0,0.0,0.0,0.39659157,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,True,green,,Unknown,Unknown,Unknown,Unknown
Scopus,Reinforcement Learning,2026-04-29,111,OpenAlex,https://openalex.org/W4256686585,https://doi.org/10.5013/ijssst.a.17.24.06,K-Means Clustering Based Reinforcement Learning Algorithm for Automatic Control in Robots,2016.0,article,International Journal of Simulation Systems Science & Technology,,Special Issues Editor,,0,5.0,0.2678,0.66299836,Elevator Systems and Control,Control and Systems Engineering,Engineering,Physical Sciences,False,closed,journal,false,English,Unknown,false
Scopus,Reinforcement Learning,2026-04-29,112,OpenAlex,https://openalex.org/W4409642269,https://doi.org/10.1109/icaisc64594.2025.10959698,Reinforcement Learning for Intrusion Detection: Recent Advances and Datasets,2025.0,article,,,Dalal Fathi; Afraa Attiah; Abeer Hakeem; Asma Cherif,King Abdulaziz University,24,1.0,1.3852,0.80830946,Network Security and Intrusion Detection,Computer Networks and Communications,Computer Science,Physical Sciences,False,closed,,false,English,SA,false
Scopus,Reinforcement Learning,2026-04-29,113,OpenAlex,https://openalex.org/W4200508836,https://doi.org/10.1088/1742-6596/2138/1/012011,A Review of Mobile Robot Path Planning Based on Deep Reinforcement Learning Algorithm,2021.0,review,Journal of Physics Conference Series,IOP Publishing,Yanwei Zhao; Yinong Zhang; Shuying Wang,Beijing Union University,12,20.0,1.345,0.83380719,Advanced Vision and Imaging,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,True,diamond,journal,false,English,CN,true
Scopus,Reinforcement Learning,2026-04-29,114,OpenAlex,https://openalex.org/W2012905391,https://doi.org/10.1109/iros.2005.1545146,Reinforcement learning of cooperative behaviors for multi-robot tracking of multiple moving targets,2005.0,article,,,Zheng Liu; Marcelo H. Ang; Winston K.G. Seah,"National University of Singapore; Institute for Infocomm Research; Agency for Science, Technology and Research",16,8.0,0.8775,0.79773859,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,,false,English,SG,false
Scopus,Reinforcement Learning,2026-04-29,115,OpenAlex,https://openalex.org/W3168704830,https://doi.org/10.1007/978-3-030-75490-7_2,Deep Reinforcement Learning: A New Frontier in Computer Vision Research,2021.0,book chapter,Intelligent systems reference library,Springer Nature,Sejuti Rahman; Sujan Sarker; A. K. M. Nadimul Haque; Monisha Mushtary Uttsha,University of Dhaka,81,1.0,0.3509,0.5169415,Human Pose and Action Recognition,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,False,closed,book series,false,English,BD,true
