system,query word,query datetime,rank,dataset,openalex id,doi,title,year,type,publication venue,publisher,authors,institutions,reference,cited by,fwci,citation percentile (by year/subfield),primary topic,primary subfield,primary field,primary domain,is oa,open access status,source type,retracted,language,country,from global south
Scopus,Genomics,2026-04-29,57,OpenAlex,https://openalex.org/W2213613642,,Cancer genomics object model: an object model for multiple functional genomics data for cancer research.,2007.0,article,PubMed,National Institutes of Health,Yu Rang Park; Hye Won Lee; Sung Bum Cho; Ju Han Kim,Seoul National University,13,2.0,0.1309,0.53889328,Gene expression and cancer classification,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,repository,false,English,KR,false
Scopus,Genomics,2026-04-29,58,OpenAlex,https://openalex.org/W2487751027,https://doi.org/10.1007/978-1-4614-0920-5,Genomics of Tree Crops,2012.0,book chapter,,,R. J. Schnell,Agricultural Research Service,0,28.0,3.3086,0.921875,Bioenergy crop production and management,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,false,closed,,false,English,US,false
Scopus,Genomics,2026-04-29,59,OpenAlex,https://openalex.org/W3173424294,https://doi.org/10.7899/jce-20-17,Making a case for genomics in chiropractic education,2021.0,article,Journal of Chiropractic Education,,Kara D. Burnham; Leslie A.K. Takaki,University of Western States,18,4.0,0.3463,0.6640899,BRCA gene mutations in cancer,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,diamond,journal,false,English,US,false
Scopus,Genomics,2026-04-29,60,OpenAlex,https://openalex.org/W4401265717,https://doi.org/10.1016/c2022-0-01141-7,"Microbial Genomics: Clinical, Pharmaceutical, and Industrial Applications",2024.0,book chapter,Elsevier eBooks,Elsevier BV,,,0,1.0,1.4585,0.86141461,"Genetics, Bioinformatics, and Biomedical Research",Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,ebook platform,false,English,Unknown,false
Scopus,Genomics,2026-04-29,61,OpenAlex,https://openalex.org/W3109518448,https://doi.org/10.12688/hrbopenres.13187.1,The future of genomics in Ireland – focus on genomics for health,2020.0,preprint,HRB Open Research,Faculty of 1000,Cathal Seoighe; Adrian P. Bracken; Patrick G. Buckley; Peter Doran; Robert C. Green; Sandra Healy; David J. Kavanagh; Elaine Kenny; Mark Lawler; Maeve A. Lowery; Derek W. Morris; Darrin Morrissey; James J. O’Byrne; Denis C. Shields; Owen Smith; Charles A. Steward; Brian Sweeney; Walter Kölch,Ollscoil na Gaillimhe – University of Galway; Trinity College Dublin; University College Dublin; Mater Misericordiae University Hospital; Broad Institute; Harvard University; St. James's Hospital; National Institute for Bioprocessing Research and Training; Children's Health Ireland at Crumlin; University College Cork,34,3.0,0.1798,0.61790198,Health and Medical Research Impacts,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences,true,gold,journal,false,English,IE; US,false
Scopus,Genomics,2026-04-29,62,OpenAlex,https://openalex.org/W1519370197,https://doi.org/10.1007/s11515-011-1116-8,Current development and application of soybean genomics,2011.0,article,Frontiers in Biology,Springer Science+Business Media,Lingli He; Jing Zhao; Man Zhao; Chaoying He,Chinese Academy of Sciences; University of Chinese Academy of Sciences; Institute of Botany,117,1.0,0.0,0.07676138,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,false,closed,journal,false,English,CN,true
Scopus,Genomics,2026-04-29,63,OpenAlex,https://openalex.org/W2504841249,https://doi.org/10.1002/0471647527,Microbial Functional Genomics,2004.0,book chapter,,,,,68,32.0,1.6039,0.87108434,Genomics and Phylogenetic Studies,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,,false,English,Unknown,false
Scopus,Genomics,2026-04-29,64,OpenAlex,https://openalex.org/W2155595079,https://doi.org/10.1098/rstb.2007.2030,Rice functional genomics research in China,2007.0,article,Philosophical Transactions of the Royal Society B Biological Sciences,Royal Society,Bin Han; Yongbiao Xue; Jiayang Li; Xing‐Wang Deng; Qifa Zhang,"Shanghai Institutes for Biological Sciences; Center for Excellence in Molecular Plant Sciences; Chinese Academy of Sciences; National Center for Gene Research; State Key Laboratory of Plant Genomics; Institute of Genetics and Developmental Biology; Yale University; Peking University; National Institute of Biological Sciences, Beijing; Huazhong Agricultural University",73,30.0,0.9078,0.78446048,Genetic Mapping and Diversity in Plants and Animals,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,green,journal,false,English,CN; US,true
Scopus,Genomics,2026-04-29,65,OpenAlex,https://openalex.org/W4400696114,https://doi.org/10.3389/fgene.2024.1419302,Assessing genomics confidence and learning needs in Australian nurses and midwives: an educational program evaluation,2024.0,article,Frontiers in Genetics,Frontiers Media,Kimberly Alexander; Melanie Rolfe; Michael T. Gabbett,Queensland University of Technology,31,4.0,2.0363,0.87506408,BRCA gene mutations in cancer,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,gold,journal,false,English,AU,false
Scopus,Genomics,2026-04-29,66,OpenAlex,https://openalex.org/W3082420057,https://doi.org/10.1002/9781119143802.ch75,Algal Genomics,2020.0,other,Encyclopedia of Marine Biotechnology,,Ozcan Konur,Ankara Yıldırım Beyazıt University,109,0.0,,,Algal biology and biofuel production,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,false,closed,journal,false,English,TR,true
Scopus,Genomics,2026-04-29,67,OpenAlex,https://openalex.org/W2891303518,https://doi.org/10.1016/j.ijnss.2018.08.004,A theoretical framework for interaction of nursing discipline with genetics and genomics,2018.0,article,International Journal of Nursing Sciences,Elsevier BV,Jiale Hu; Leilei Yu; Shokoufeh Modanloo; Yiyan Zhou; Yan Yang,University of Ottawa; Renji Hospital; Shanghai Ninth People's Hospital; Second Military Medical University,63,11.0,0.5377,0.73698619,BRCA gene mutations in cancer,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,gold,journal,false,English,CA; CN,true
Scopus,Genomics,2026-04-29,68,OpenAlex,https://openalex.org/W3034935644,https://doi.org/10.1021/acs.jnatprod.0c00472,Review of Current Developments in Biotechnology and Bioengineering: Functional Genomics and Metabolic Engineering,2020.0,article,Journal of Natural Products,American Chemical Society,Muhammad Saad Ahmed,National University of Medical Sciences,0,0.0,0.0,0.05387351,"Genetics, Bioinformatics, and Biomedical Research",Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,PK,true
Scopus,Genomics,2026-04-29,69,OpenAlex,https://openalex.org/W148932642,,Review of state Comprehensive Cancer Control plans for genomics content.,2005.0,article,PubMed,National Institutes of Health,Debra E. Irwin; Erin Shaughnessy Zuiker; Tejinder Rakhra-Burris; Robert C. Millikan,University of North Carolina at Chapel Hill,3,5.0,0.1868,0.57140903,BRCA gene mutations in cancer,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,green,repository,false,English,US,false
Scopus,Genomics,2026-04-29,70,OpenAlex,https://openalex.org/W3113972686,https://doi.org/10.1016/j.gde.2020.11.006,Advancing global equity in cancer genomics – challenges and opportunities in Sub-Saharan Africa,2020.0,review,Current Opinion in Genetics & Development,Elsevier BV,Nchangwi Syntia Munung; Melvin Ambele; Pontsho Moela,University of Cape Town; South African Medical Research Council; University of Pretoria,37,10.0,0.418,0.61390952,"Genetics, Bioinformatics, and Biomedical Research",Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,ZA,true
Scopus,Genomics,2026-04-29,71,OpenAlex,https://openalex.org/W2890158951,,Genomics: what it means for patients and GPs,2018.0,article,,,Lisa Ewans; Mary‐Anne Young,,0,0.0,0.0,0.10320694,BRCA gene mutations in cancer,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,,false,English,Unknown,false
Scopus,Genomics,2026-04-29,72,OpenAlex,https://openalex.org/W3147543579,https://doi.org/10.1007/s11019-021-10012-9,"Genomics governance: advancing justice, fairness and equity through the lens of the African communitarian ethic of Ubuntu",2021.0,article,Medicine Health Care and Philosophy,Springer Science+Business Media,Nchangwi Syntia Munung; Jantina de Vries; Bridget Pratt,University of Cape Town; The University of Melbourne,110,34.0,10.8811,0.9838483,African cultural and philosophical studies,Education,Social Sciences,Social Sciences,true,green,journal,false,English,ZA; AU,true
Scopus,Genomics,2026-04-29,73,OpenAlex,https://openalex.org/W3095580221,https://doi.org/10.1038/s41586-020-2817-4,Strategic vision for improving human health at The Forefront of Genomics,2020.0,review,Nature,Nature Portfolio,Eric D. Green; Chris Gunter; Leslie G. Biesecker; Valentina Di Francesco; Carla Easter; Elise A. Feingold; Adam L. Felsenfeld; David Kaufman; Elaine A. Ostrander; William J. Pavan; Adam M. Phillippy; Anastasia L. Wise; Jyoti G. Dayal; Britny J. Kish; Allison Mandich; Christopher R. Wellington; Kris A. Wetterstrand; Sarah A. Bates; D. Leja; Susan Vasquez; William A. Gahl; B Graham; Daniel L. Kastner; Paul Liu; Laura Lyman Rodriguez; Benjamin D. Solomon; Vence L. Bonham; Lawrence C. Brody; Carolyn M. Hutter; Teri A. Manolio,National Institutes of Health; National Human Genome Research Institute,120,346.0,17.4718,0.99620077,"Genetics, Bioinformatics, and Biomedical Research",Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,green,journal,false,English,US,false
Scopus,Genomics,2026-04-29,74,OpenAlex,https://openalex.org/W4408045493,https://doi.org/10.1016/c2023-0-52600-x,Computational Genomics and Structural Bioinformatics in Microbial Science,2025.0,book chapter,Elsevier eBooks,Elsevier BV,,,0,0.0,0.0,0.0324634,"Genetics, Bioinformatics, and Biomedical Research",Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,ebook platform,false,English,Unknown,false
Scopus,Genomics,2026-04-29,75,OpenAlex,https://openalex.org/W4311068757,https://doi.org/10.1371/journal.pone.0278286,"The social construction of genomics and genetic analysis in ocular diseases in Ibadan, South-western Nigeria",2022.0,article,PLoS ONE,Public Library of Science,Olusola Olawoye; Kabiru K. Salami; Abolaji Azeez; Precious E. Osadebamwen; Tarela Sarimiye; John Abdulrahman Imaledo; Tony Realini; Michael A. Hauser; Adeyinka Ashaye,"University of Ibadan; University College Hospital, Ibadan; West Virginia University; Duke University",51,2.0,0.3136,0.60556656,Ophthalmology and Visual Impairment Studies,Epidemiology,Medicine,Health Sciences,true,gold,journal,false,English,NG; US,true
Scopus,Genomics,2026-04-29,76,OpenAlex,https://openalex.org/W4386574754,https://doi.org/10.1016/j.heliyon.2023.e20036,Genetics and genomics knowledge and competency of Chinese nurses based on the theory of diffusion of innovation: A descriptive cross-sectional study,2023.0,article,Heliyon,Elsevier BV,Ke Wang; Min Diao; Jordan Tovera Salvador,Affiliated Hospital of Taishan Medical University; Shandong First Medical University; Imam Abdulrahman Bin Faisal University,25,12.0,3.571,0.92430824,Biotechnology and Related Fields,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences,true,gold,journal,false,English,CN; SA,true
Scopus,Genomics,2026-04-29,77,OpenAlex,https://openalex.org/W320923310,https://doi.org/10.1007/978-81-322-2226-2_18,Harnessing Genomics Through Phenomics,2015.0,book chapter,,,Reyazul Rouf Mir; Neeraj Choudhary; Bikram Singh; Irshad Ahmad Khandy; Vanya Bawa; P. A. Sofi; Aijaz A. Wani; Sumita Kumari; Shalu Jain; Ajay Kumar,Sher-e-Kashmir University of Agricultural Sciences and Technology of Jammu; Sher-e-Kashmir University of Agricultural Sciences and Technology of Kashmir; University of Kashmir; North Dakota State University,59,14.0,0.0,0.01611299,Genetic Mapping and Diversity in Plants and Animals,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,,false,English,IN; US,true
Scopus,Genomics,2026-04-29,78,OpenAlex,https://openalex.org/W2439188122,,[On interrelation between genetic systematics and genomics].,2003.0,article,PubMed,National Institutes of Health,Antonov As,Lomonosov Moscow State University,0,0.0,,,"Nutrition, Genetics, and Disease",Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,repository,false,English,RU,true
Scopus,Genomics,2026-04-29,79,OpenAlex,https://openalex.org/W2371448007,,[Progress in research on forest tree genomics].,2006.0,article,PubMed,National Institutes of Health,Siming Gan; X.-D. Su,Research Institute of Tropical Forestry; Chinese Academy of Forestry,0,2.0,,,"Forest, Soil, and Plant Ecology in China",Education,Social Sciences,Social Sciences,false,closed,repository,false,English,CN,true
Scopus,Genomics,2026-04-29,80,OpenAlex,https://openalex.org/W2117212161,https://doi.org/10.1111/j.1755-6686.2005.tb00430.x,BUILDING ON THE PAST - CHALLENGING THE FUTURE: WILL GENOMICS PROVIDE THE SOLUTION TO HYPERTENSION?,2005.0,article,EDTNA-ERCA Journal,Wiley,Yoram Yagil; Chana Yagil,Barzilai Medical Center,0,0.0,0.0,0.1382924,"Nutrition, Genetics, and Disease",Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,IL,false
Scopus,Genomics,2026-04-29,81,OpenAlex,https://openalex.org/W1981526180,https://doi.org/10.1024/1661-8157/a001008,Personalisierte Genomik: Führen wir die richtige Debatte?,2012.0,review,Praxis,Hans Huber,Vayena; Mauch,ETH Zurich; University of Zurich,16,2.0,0.24755157,0.60344082,Cancer Genomics and Diagnostics,Cancer Research,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,German,CH,false
Scopus,Genomics,2026-04-29,82,OpenAlex,https://openalex.org/W2991556345,https://doi.org/10.1016/j.biocon.2019.108350,Conservation genomics from a practitioner lens: Evaluating the research-implementation gap in a managed freshwater fishery,2019.0,article,Biological Conservation,Elsevier BV,Andrew N. Kadykalo; Steven J. Cooke; Nathan Young,Carleton University; University of Ottawa,51,55.0,8.296,0.98082516,Environmental DNA in Biodiversity Studies,Ecology,Environmental Science,Physical Sciences,false,closed,journal,false,English,CA,false
Scopus,Genomics,2026-04-29,83,OpenAlex,https://openalex.org/W2994816811,https://doi.org/10.3389/fgene.2019.01265,Using the Findings of a National Survey to Inform the Work of England’s Genomics Education Programme,2019.0,article,Frontiers in Genetics,Frontiers Media,Siobhan Simpson; A Seller; Michelle Bishop,Genomics (United Kingdom); Health Education England,15,21.0,1.2599,0.82498285,BRCA gene mutations in cancer,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,gold,journal,false,English,GB,false
Scopus,Genomics,2026-04-29,84,OpenAlex,https://openalex.org/W4389988693,https://doi.org/10.1109/vis54172.2023.00029,The Role of Visualization in Genomics Data Analysis Workflows: The Interviews,2023.0,article,,,Sehi L’Yi; Qianwen Wang; Nils Gehlenborg,Harvard University,34,7.0,0.8236,0.75739938,Data Visualization and Analytics,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,true,gold,,false,English,US,false
Scopus,Genomics,2026-04-29,85,OpenAlex,https://openalex.org/W4409897075,https://doi.org/10.3390/plants14091316,Application and Progress of Genomics in Deciphering the Genetic Regulation Mechanisms of Plant Secondary Metabolites,2025.0,review,Plants,Multidisciplinary Digital Publishing Institute,Chong Liu; Hang Xu; Zheng Li; Yukun Wang; Siwei Qiao; Hao Zhang,Institute of Special Animal and Plant Sciences,114,6.0,4.081,0.94295352,Plant biochemistry and biosynthesis,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,gold,journal,false,English,CN,true
Scopus,Genomics,2026-04-29,86,OpenAlex,https://openalex.org/W3022430074,https://doi.org/10.1177/1073110520917003,The Future of DTC Genomics and the Law,2020.0,article,The Journal of Law Medicine & Ethics,Cambridge University Press,Henry T. Greely,Center for International Environmental Law,20,13.0,1.2583,0.8132152,Ethics in Clinical Research,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences,true,green,journal,false,English,US,false
Scopus,Genomics,2026-04-29,87,OpenAlex,https://openalex.org/W4402254602,https://doi.org/10.3928/01484834-20240523-01,Inclusion of Genetics and Genomics in Baccalaureate Nursing Programs in the United States,2024.0,article,Journal of Nursing Education,Slack Incorporated (United States),Isabelle Joffe; Paulina Karagianes; Francis Slezinger; Milly Tenenbaum; Ani Jacob; Lawrence Hobbie,Adelphi University,41,4.0,2.0594,0.88999642,BRCA gene mutations in cancer,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,US,false
Scopus,Genomics,2026-04-29,88,OpenAlex,https://openalex.org/W2071047821,https://doi.org/10.1186/1471-2164-11-27,Genomics Portals: integrative web-platform for mining genomics data,2010.0,article,BMC Genomics,BioMed Central,Kaustubh Shinde; Mukta Phatak; Johannes Freudenberg; Jing Chen; Qian Li; Joshi K Vineet; Zhen Hu; Krishnendu Ghosh; Jarek Meller; Mario Medvedovic,University of Cincinnati Medical Center,49,15.0,1.3609,0.79742222,Gene expression and cancer classification,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,gold,journal,false,English,US,false
Scopus,Genomics,2026-04-29,89,OpenAlex,https://openalex.org/W2070272747,https://doi.org/10.1002/em.20302,U.S. environmental protection agency's activities to prepare for regulatory and risk assessment applications of genomics information,2007.0,article,Environmental and Molecular Mutagenesis,Wiley,William H. Benson; Kathryn Gallagher; J. Thomas McClintock,Environmental Protection Agency,1,8.0,0.7853,0.70487426,Molecular Biology Techniques and Applications,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,US,false
Scopus,Genomics,2026-04-29,90,OpenAlex,https://openalex.org/W4400238611,https://doi.org/10.1016/j.ajhg.2024.06.005,Ensuring best practice in genomics education: A scoping review of genomics education needs assessments and evaluations,2024.0,review,The American Journal of Human Genetics,Elsevier BV,Amy Nisselle; Bronwyn Terrill; Monika Janinski; Sylvia A. Metcalfe; Clara Gaff,The University of Melbourne; Murdoch Children's Research Institute; Melbourne Genomics Health Alliance,61,15.0,3.34,0.92895204,"Genetics, Bioinformatics, and Biomedical Research",Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,bronze,journal,false,English,AU,false
Scopus,Genomics,2026-04-29,91,OpenAlex,https://openalex.org/W2911210644,https://doi.org/10.1097/hrp.0000000000000203,Integrating Genomics into Psychiatric Practice: Ethical and Legal Challenges for Clinicians,2019.0,review,Harvard Review of Psychiatry,Lippincott Williams & Wilkins,Eric T. Ward; Kristin M. Kostick; Gabriel Lázaro‐Muñoz,Munroe Regional Medical Center; Institute of Medical Ethics,92,31.0,2.3218,0.88327308,BRCA gene mutations in cancer,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,US; GB,false
Scopus,Genomics,2026-04-29,92,OpenAlex,https://openalex.org/W4294668065,https://doi.org/10.46234/ccdcw2022.147,"Ethical, Legal, and Social Implications of Genomics in China: A Scoping Review and Implications for Precision Public Health.",2022.0,review,PubMed,National Institutes of Health,Zhuo Chen; Wei Jiang; XU Jian-hong; Lan Jiang; Guoyu Wang,University of Georgia,6,2.0,0.118,0.46504342,Biomedical Ethics and Regulation,Physiology,Medicine,Health Sciences,true,green,repository,false,English,US,false
Scopus,Genomics,2026-04-29,93,OpenAlex,https://openalex.org/W4242208300,https://doi.org/10.1007/s10336-007-0238-x,Genomics and ornithology,2007.0,article,Journal für Ornithologie,Springer Science+Business Media,Scott V. Edwards,Harvard University,25,4.0,0.1809,0.65440995,Animal Genetics and Reproduction,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,US,false
Scopus,Genomics,2026-04-29,94,OpenAlex,https://openalex.org/W4411946420,https://doi.org/10.1080/23299460.2025.2516287,Responsible genomes: How can we foster responsible innovation in synthetic genomics?,2025.0,article,Journal of Responsible Innovation,Taylor & Francis,Paolo Corsico; Philip Shapira,University of Manchester; Cal Humanities; Institut de Recherche et d’Innovation; Georgia Institute of Technology,43,0.0,0.0,0.13574019,CRISPR and Genetic Engineering,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,gold,journal,false,English,GB; US; FR,false
Scopus,Genomics,2026-04-29,95,OpenAlex,https://openalex.org/W2905388077,https://doi.org/10.1038/s41436-018-0386-9,Characteristics and evaluation outcomes of genomics curricula for health professional students: a systematic literature review,2018.0,review,Genetics in Medicine,Elsevier BV,Divya Talwar; Wei‐Ju Chen; Yu-Lyu Yeh; Margaret Foster; Salah Alshagrawi; Lei‐Shih Chen,Texas A&M University,73,19.0,1.7924,0.86780194,BRCA gene mutations in cancer,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,hybrid,journal,false,English,US,false
Scopus,Genomics,2026-04-29,96,OpenAlex,https://openalex.org/W1969680667,https://doi.org/10.1111/j.1462-5822.2005.00553.x,Functional genomics databases on the web,2005.0,review,Cellular Microbiology,Wiley,Christian J. Stoeckert,University of Pennsylvania,32,6.0,0.2461,0.52931538,Genomics and Phylogenetic Studies,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,bronze,journal,false,English,US,false
Scopus,Genomics,2026-04-29,97,OpenAlex,https://openalex.org/W2903502402,https://doi.org/10.3389/fgene.2018.00575,Highlights on the Application of Genomics and Bioinformatics in the Fight Against Infectious Diseases: Challenges and Opportunities in Africa,2018.0,review,Frontiers in Genetics,Frontiers Media,Saikou Y. Bah; Collins M. Morang’a; Jonas A. Kengne-Ouafo; Lucas Amenga–Etego; Gordon A. Awandare,MRC Unit the Gambia; University of Ghana,185,43.0,1.5775,0.83979548,vaccines and immunoinformatics approaches,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,gold,journal,false,English,GM; GH,true
Scopus,Genomics,2026-04-29,98,OpenAlex,https://openalex.org/W2002288604,https://doi.org/10.1007/s10969-011-9114-2,The success of structural genomics,2011.0,article,Journal of Structural and Functional Genomics,Springer Science+Business Media,Thomas C. Terwilliger,Los Alamos National Laboratory,0,20.0,1.824,0.84510365,"Genetics, Bioinformatics, and Biomedical Research",Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,hybrid,journal,false,English,US,false
Scopus,Genomics,2026-04-29,99,OpenAlex,https://openalex.org/W1819155369,,Genomics and public health: development of Web-based training tools for increasing genomic awareness.,2005.0,article,PubMed,National Institutes of Health,Jennifer L. Bodzin; Sharon L. R. Kardia; Aaron J. Goldenberg; Sarah F. Raup; Janice Bach; Toby Citrin,University of Michigan–Ann Arbor; University of Washington; Michigan Department of Health and Human Services,2,12.0,0.633,0.65027085,Biomedical Text Mining and Ontologies,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,green,repository,false,English,US,false
Scopus,Genomics,2026-04-29,100,Semantic Scholar,,https://doi.org/10.1002/9781118493816.CH5,Comparative and functional genomics of malaria parasites,2016.0,,,,M. Zilversmit; Sittiporn Pattaradilokrat; X. Su,,197,0.0,,,Biology,,,,true,open,,Unknown,Unknown,Unknown,Unknown
Scopus,Genomics,2026-04-29,101,Semantic Scholar,,https://doi.org/10.1080/09581590210153344,The governance of genomics,2002.0,,,,H. Gottweis,,41,15.0,,,Sociology,,,,true,open,,Unknown,Unknown,Unknown,Unknown
Scopus,Genomics,2026-04-29,102,OpenAlex,https://openalex.org/W2010433905,https://doi.org/10.1007/s11192-009-0404-4,Everything about genes: Some results on the dynamics of genomics research,2008.0,article,Scientometrics,Springer Nature (Netherlands),Robert R. Braam,Rathenau Instituut,8,10.0,0.4128,0.62928774,"Genetics, Bioinformatics, and Biomedical Research",Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,NL,false
