system,query word,query datetime,rank,dataset,openalex id,doi,title,year,type,publication venue,publisher,authors,institutions,reference,cited by,fwci,citation percentile (by year/subfield),primary topic,primary subfield,primary field,primary domain,is oa,open access status,source type,retracted,language,country,from global south
Google Scholar,Natural Language Processing,2026-04-29,61,OpenAlex,https://openalex.org/W3190730109,https://doi.org/10.1016/j.neucom.2021.05.103,"An introduction to Deep Learning in Natural Language Processing: Models, techniques, and tools",2021.0,article,Neurocomputing,Elsevier BV,Ivano Lauriola; Alberto Lavelli; Fabio Aiolli,University of Padua; Amazon (United States); Fondazione Bruno Kessler,166,649.0,58.3506,0.99927293,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,journal,False,English,IT; US,False
Google Scholar,Natural Language Processing,2026-04-29,62,OpenAlex,https://openalex.org/W2338526423,https://doi.org/10.1148/radiol.16142770,Natural Language Processing in Radiology: A Systematic Review,2016.0,review,Radiology,Radiological Society of North America,Ewoud Pons; Loes Braun; M. G. Myriam Hunink; Jan A. Kors,Erasmus MC; Erasmus University Rotterdam,79,568.0,36.6883,0.99898691,Radiology practices and education,"Radiology, Nuclear Medicine and Imaging",Medicine,Health Sciences,False,closed,journal,False,English,NL,False
Google Scholar,Natural Language Processing,2026-04-29,63,OpenAlex,https://openalex.org/W2098750402,https://doi.org/10.48550/arxiv.cmp-lg/9708011,Similarity-Based Approaches to Natural Language Processing,1997.0,preprint,ArXiv.org,null/unknown,Lillian Lee,Cornell University,62,76.0,null/unknown,null/unknown,Speech Recognition and Synthesis,Artificial Intelligence,Computer Science,Physical Sciences,True,green,repository,False,English,US,False
Google Scholar,Natural Language Processing,2026-04-29,64,OpenAlex,https://openalex.org/W2993873509,https://doi.org/10.1093/jamia/ocz200,Deep learning in clinical natural language processing: a methodical review,2019.0,review,Journal of the American Medical Informatics Association,Oxford University Press,Stephen Wu; Kirk Roberts; Surabhi Datta; Jingcheng Du; Zongcheng Ji; Yuqi Si; Sarvesh Soni; Qiong Wang; Qiang Wei; Yang Xiang; Bo Zhao; Hua Xu,The University of Texas Health Science Center at Houston,90,474.0,29.9063,0.99724904,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,True,green,journal,False,English,US,False
Google Scholar,Natural Language Processing,2026-04-29,65,OpenAlex,https://openalex.org/W2511234952,https://doi.org/10.18653/v1/p16-2096,The Social Impact of Natural Language Processing,2016.0,article,null/unknown,null/unknown,Dirk Hovy; Shannon Spruit,Center for Applied Linguistics,53,307.0,23.4112,0.99439236,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,US,False
Google Scholar,Natural Language Processing,2026-04-29,66,OpenAlex,https://openalex.org/W2915623326,https://doi.org/10.18653/v1/w19-5034,ScispaCy: Fast and Robust Models for Biomedical Natural Language Processing,2019.0,article,null/unknown,null/unknown,Mark Neumann; Daniel King; Iz Beltagy; Waleed Ammar,null/unknown,0,454.0,13.9323,0.99361097,Biomedical Text Mining and Ontologies,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,True,gold,null/unknown,False,English,null/unknown,False
Google Scholar,Natural Language Processing,2026-04-29,67,OpenAlex,https://openalex.org/W2138517257,null/unknown,A literature survey of active machine learning in the context of natural language processing,2009.0,article,KTH Publication Database DiVA (KTH Royal Institute of Technology),null/unknown,Fredrik Olsson,Swedish Institute; Swedish Medical Center,88,223.0,12.6499,0.98764433,Machine Learning and Algorithms,Artificial Intelligence,Computer Science,Physical Sciences,True,green,repository,False,English,SE; US,False
Google Scholar,Natural Language Processing,2026-04-29,68,OpenAlex,https://openalex.org/W3019998525,https://doi.org/10.1007/978-981-15-9712-1_31,"Natural Language Processing: History, Evolution, Application, and Future Work",2021.0,book chapter,Lecture notes in networks and systems,Springer International Publishing,Prashant Johri; Sunil Kumar Khatri; Ahmad T. Al‐Taani; Munish Sabharwal; Shakhzod Suvanov; Avneesh Kumar,Galgotias University; Yarmouk University; Samarkand State University named after Sharof Rashidov,18,106.0,19.3875,0.99598869,Sentiment Analysis and Opinion Mining,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,book series,False,English,IN; JO; UZ,True
Google Scholar,Natural Language Processing,2026-04-29,69,OpenAlex,https://openalex.org/W1658342862,https://doi.org/10.1007/3-540-48089-7_3,Natural Language Processing and Information Retrieval,1999.0,book chapter,Lecture notes in computer science,Springer Science+Business Media,Ellen M. Voorhees,National Institute of Standards and Technology,37,140.0,5.0506,0.95774915,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,book series,False,English,US,False
Google Scholar,Natural Language Processing,2026-04-29,70,OpenAlex,https://openalex.org/W3202031169,https://doi.org/10.1007/s11633-022-1331-6,Paradigm Shift in Natural Language Processing,2022.0,article,Machine Intelligence Research,Springer Science+Business Media,Tianxiang Sun; Xiang-Yang Liu; Xipeng Qiu; Xuanjing Huang,Fudan University,144,84.0,11.0984,0.98664869,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,True,hybrid,journal,False,English,CN,True
Google Scholar,Natural Language Processing,2026-04-29,71,OpenAlex,https://openalex.org/W4362703233,https://doi.org/10.48550/arxiv.2304.02017,"Unlocking the Potential of ChatGPT: A Comprehensive Exploration of its Applications, Advantages, Limitations, and Future Directions in Natural Language Processing",2023.0,preprint,arXiv (Cornell University),Cornell University,Walid Hariri,null/unknown,0,81.0,null/unknown,null/unknown,Artificial Intelligence in Healthcare and Education,Health Informatics,Medicine,Health Sciences,True,green,repository,False,English,null/unknown,False
Google Scholar,Natural Language Processing,2026-04-29,72,OpenAlex,https://openalex.org/W2096175520,https://doi.org/10.5555/234285.234289,A maximum entropy approach to natural language processing,1996.0,article,null/unknown,null/unknown,Adam Berger; Vincent J. Della Pietra; Stephen A. Della Pietra,Columbia University; Renaissance Services (United States),26,3128.0,40.4224,0.99805571,Neural Networks and Applications,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,US,False
Google Scholar,Natural Language Processing,2026-04-29,73,OpenAlex,https://openalex.org/W2596567068,https://doi.org/10.18653/v1/d15-1,Proceedings of the 2015 Conference on Empirical Methods in Natural Language Processing,2015.0,other,null/unknown,null/unknown,null/unknown,null/unknown,0,806.0,null/unknown,null/unknown,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,null/unknown,False
Google Scholar,Natural Language Processing,2026-04-29,74,OpenAlex,https://openalex.org/W4285140393,https://doi.org/10.1109/access.2022.3177752,A Review of the Trends and Challenges in Adopting Natural Language Processing Methods for Education Feedback Analysis,2022.0,review,IEEE Access,Institute of Electrical and Electronics Engineers,Thanveer Shaik; Xiaohui Tao; Yan Li; Christopher Dann; Jacquie McDonald; Petrea Redmond; Linda Galligan,University of Southern Queensland; Toowoomba Hospital,184,250.0,50.1324,0.99852599,Online Learning and Analytics,Computer Science Applications,Computer Science,Physical Sciences,True,gold,journal,False,English,AU,False
Google Scholar,Natural Language Processing,2026-04-29,75,OpenAlex,https://openalex.org/W1541931954,https://doi.org/10.1038/nrg861,Genomics and natural language processing,2002.0,review,Nature Reviews Genetics,Nature Portfolio,Mark Yandell; William H. Majoros,"University of California, Berkeley; Howard Hughes Medical Institute",53,172.0,3.4146,0.9295046,Biomedical Text Mining and Ontologies,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,False,closed,journal,False,English,US,False
Google Scholar,Natural Language Processing,2026-04-29,76,OpenAlex,https://openalex.org/W1871067837,https://doi.org/10.1197/jamia.m1552,Automated Encoding of Clinical Documents Based on Natural Language Processing,2004.0,article,Journal of the American Medical Informatics Association,Oxford University Press,Carol Friedman; Lyudmila Shagina; Yves A. Lussier; George Hripcsak,Columbia University,39,554.0,9.0403,0.98722894,Biomedical Text Mining and Ontologies,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,True,bronze,journal,False,English,US,False
Google Scholar,Natural Language Processing,2026-04-29,77,OpenAlex,https://openalex.org/W4408472883,https://doi.org/10.1007/s10462-025-11162-5,BERT applications in natural language processing: a review,2025.0,review,Artificial Intelligence Review,Springer Science+Business Media,Nadia Mushtaq Gardazi; Ali Daud; Muhammad Kamran Malik; Amal Bukhari; Tariq Alsahfi; Bader Alshemaimri,Information Technology University; University of the Punjab; Jeddah University; King Saud University,167,135.0,295.7664,0.99994781,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,True,hybrid,journal,False,English,PK; SA,True
Google Scholar,Natural Language Processing,2026-04-29,78,OpenAlex,https://openalex.org/W3037109418,https://doi.org/10.18653/v1/2020.acl-demos.14,Stanza: A Python Natural Language Processing Toolkit for Many Human Languages,2020.0,preprint,null/unknown,null/unknown,Peng Qi; Yuhao Zhang; Yuhui Zhang; Jason Bolton; Christopher D. Manning,Stanford University,22,1384.0,132.8665,0.99978991,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,null/unknown,False,English,US,False
Google Scholar,Natural Language Processing,2026-04-29,79,OpenAlex,https://openalex.org/W4388889456,https://doi.org/10.1016/j.autcon.2023.105200,Text mining and natural language processing in construction,2023.0,article,Automation in Construction,Elsevier BV,Alireza Shamshiri; Kyeong Rok Ryu; June Young Park,The University of Texas at Arlington,151,136.0,20.5878,0.99875628,BIM and Construction Integration,Building and Construction,Engineering,Physical Sciences,False,closed,journal,False,English,US,False
Google Scholar,Natural Language Processing,2026-04-29,80,OpenAlex,https://openalex.org/W2782238183,https://doi.org/10.18653/v1/n18-5012,VnCoreNLP: A Vietnamese Natural Language Processing Toolkit,2018.0,article,null/unknown,null/unknown,Thanh Vu; Dat Quoc Nguyen; Dai Quoc Nguyen; Mark Dras; Mark Johnson,Newcastle University; University of Melbourne; Deakin University; Macquarie University,0,96.0,5.2505,0.96302348,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,null/unknown,False,English,GB; AU,False
Google Scholar,Natural Language Processing,2026-04-29,81,OpenAlex,https://openalex.org/W3089862415,https://doi.org/10.2196/15708,Machine Learning and Natural Language Processing in Mental Health: Systematic Review,2020.0,review,Journal of Medical Internet Research,JMIR Publications,Aziliz Le Glaz; Yannis Haralambous; Deok-Hee Kim-Dufor; Philippe Lenca; Romain Billot; Taylor C. Ryan; Jonathan Marsh; Jordan DeVylder; Michel Walter; Sofian Berrouiguet; Christophe Lemey,Hôpital de l'Antiquaille; Centre Hospitalier Régional Universitaire de Brest; Centre National de la Recherche Scientifique; Université de Bretagne Occidentale; Laboratoire des Sciences et Techniques de l’Information de la Communication et de la Connaissance; IMT Atlantique; Johns Hopkins University; Fordham University; Inserm; Laboratoire de Traitement de l'Information Médicale,111,535.0,42.3542,0.99679752,Machine Learning in Healthcare,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,journal,False,English,FR; US,False
Google Scholar,Natural Language Processing,2026-04-29,82,OpenAlex,https://openalex.org/W2002514548,https://doi.org/10.1016/j.jbi.2009.08.007,What can natural language processing do for clinical decision support?,2009.0,review,Journal of Biomedical Informatics,Elsevier BV,Dina Demner‐Fushman; Wendy W. Chapman; Clement J. McDonald,National Institutes of Health; United States National Library of Medicine; University of Pittsburgh,172,680.0,6.7567,0.97607477,Biomedical Text Mining and Ontologies,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,True,green,journal,False,English,US,False
Google Scholar,Natural Language Processing,2026-04-29,83,OpenAlex,https://openalex.org/W3033190121,https://doi.org/10.14745/ccdr.v46i06a02,Challenges and opportunities for public health made possible by advances in natural language processing,2020.0,article,Canada Communicable Disease Report,Health Canada,O Baclic; Matthew Tunis; Kelsey Young; Coraline Doan; Howard Swerdfeger,Public Health Agency of Canada,85,132.0,4.2122,0.94413121,Artificial Intelligence in Healthcare and Education,Health Informatics,Medicine,Health Sciences,True,diamond,journal,False,English,CA,False
Google Scholar,Natural Language Processing,2026-04-29,84,OpenAlex,https://openalex.org/W4385573966,https://doi.org/10.18653/v1/2022.emnlp-demos.5,TweetNLP: Cutting-Edge Natural Language Processing for Social Media,2022.0,article,null/unknown,null/unknown,Jose Camacho-collados; Kiamehr Rezaee; Talayeh Riahi; Asahi Ushio; Daniel Loureiro; Dimosthenis Antypas; Joanne Boisson; Luis Espinosa-Anke; Fangyu Liu; Eugenio Martínez‐Cámara,Cardiff University; University of Cambridge; Universidad de Granada,51,116.0,15.773,0.99699925,Music and Audio Processing,Signal Processing,Computer Science,Physical Sciences,True,gold,null/unknown,False,English,GB; ES,False
Google Scholar,Natural Language Processing,2026-04-29,85,OpenAlex,https://openalex.org/W4411015362,https://doi.org/10.3386/w33821,Natural Language Processing and Innovation Research,2025.0,report,National Bureau of Economic Research,null/unknown,Antonin Bergeaud; Adam B. Jaffe; Dimitris Papanikolaou,null/unknown,43,1.0,null/unknown,null/unknown,Big Data and Business Intelligence,Management Information Systems,"Business, Management and Accounting",Social Sciences,True,green,repository,False,English,null/unknown,False
Google Scholar,Natural Language Processing,2026-04-29,86,OpenAlex,https://openalex.org/W2870668188,https://doi.org/10.48550/arxiv.1807.02383,Natural Language Processing for Information Extraction,2018.0,preprint,arXiv (Cornell University),Cornell University,Sonit Singh,null/unknown,55,48.0,null/unknown,null/unknown,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,True,green,repository,False,English,null/unknown,False
Google Scholar,Natural Language Processing,2026-04-29,87,OpenAlex,https://openalex.org/W4385573017,https://doi.org/10.18653/v1/2022.emnlp-main.414,A Survey of Active Learning for Natural Language Processing,2022.0,article,null/unknown,null/unknown,Zhisong Zhang; Emma Strubell; Eduard Hovy,Carnegie Mellon University,216,59.0,7.7579,0.97709198,Machine Learning and Algorithms,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,null/unknown,False,English,US,False
Google Scholar,Natural Language Processing,2026-04-29,88,OpenAlex,https://openalex.org/W1637593105,null/unknown,A broad-coverage natural language processing system.,2000.0,article,PubMed,National Institutes of Health,C Friedman,"Queens College, CUNY",12,232.0,12.2066,0.98471451,Machine Learning in Healthcare,Artificial Intelligence,Computer Science,Physical Sciences,True,green,repository,False,English,US,False
Google Scholar,Natural Language Processing,2026-04-29,89,OpenAlex,https://openalex.org/W4385188297,https://doi.org/10.1016/j.nlp.2023.100026,Exploring the frontiers of deep learning and natural language processing: A comprehensive overview of key challenges and emerging trends,2023.0,article,Natural Language Processing Journal,Elsevier BV,Wahab Khan; Ali Daud; Khairullah Khan; Shakoor Muhammad; Rafiul Haq,"International Islamic University, Islamabad; University of Science and Technology Bannu; Abdul Wali Khan University Mardan; Tianjin University",186,191.0,32.7328,0.99814645,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,True,diamond,journal,False,English,PK; CN,True
Google Scholar,Natural Language Processing,2026-04-29,90,OpenAlex,https://openalex.org/W2915357442,https://doi.org/10.1016/j.jksuci.2019.02.006,Arabic natural language processing: An overview,2019.0,article,Journal of King Saud University - Computer and Information Sciences,Elsevier BV,Imane Guellil; Houda Saâdane; Faiçal Azouaou; Billel Gueni; Damien Nouvel,École Nationale Supérieure d'Informatique; Altran (France); Institut National des Langues et Civilisations Orientales,187,178.0,10.7431,0.98560112,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,True,hybrid,journal,False,English,DZ; FR,True
Google Scholar,Natural Language Processing,2026-04-29,91,OpenAlex,https://openalex.org/W2083017379,https://doi.org/10.1016/s0364-0213(79)80009-9,Prediction and substantiation: A new approach to natural language processing,1979.0,article,Cognitive Science,Wiley,Gerald DeJong,Yale University,15,102.0,10.5528,0.98040138,Speech and dialogue systems,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,journal,False,English,US,False
Google Scholar,Natural Language Processing,2026-04-29,92,OpenAlex,https://openalex.org/W3021636956,https://doi.org/10.18653/v1/2020.findings-emnlp.58,Revisiting Pre-Trained Models for Chinese Natural Language Processing,2020.0,article,null/unknown,null/unknown,Yiming Cui; Wanxiang Che; Ting Liu; Bing Qin; Shijin Wang; Guoping Hu,Harbin Institute of Technology,0,495.0,34.8142,0.99810199,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,null/unknown,False,English,CN,True
Google Scholar,Natural Language Processing,2026-04-29,93,OpenAlex,https://openalex.org/W4200182652,https://doi.org/10.1037/amp0000882,Using natural language processing to understand people and culture.,2021.0,review,American Psychologist,American Psychological Association,Jonah Berger; Grant Packard,William P. Wharton Trust,0,99.0,93.3171,0.99898847,Computational and Text Analysis Methods,General Social Sciences,Social Sciences,Social Sciences,False,closed,journal,False,English,US,False
Google Scholar,Natural Language Processing,2026-04-29,94,OpenAlex,https://openalex.org/W3139580003,https://doi.org/10.48550/arxiv.2103.11943,BERT: A Review of Applications in Natural Language Processing and Understanding,2021.0,review,arXiv (Cornell University),Cornell University,Mikhail Koroteev,null/unknown,0,188.0,null/unknown,null/unknown,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,True,green,repository,False,English,null/unknown,False
Google Scholar,Natural Language Processing,2026-04-29,95,OpenAlex,https://openalex.org/W2142269169,null/unknown,Learning schemata for natural language processing,1985.0,article,null/unknown,null/unknown,Raymond J. Mooney; Gerald DeJong,University of Illinois Urbana-Champaign,28,96.0,11.1172,0.98308056,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,US,False
Google Scholar,Natural Language Processing,2026-04-29,96,OpenAlex,https://openalex.org/W1985421360,https://doi.org/10.1016/0004-3702(93)90017-6,Lexical knowledge representation and natural language processing,1993.0,article,Artificial Intelligence,Elsevier BV,James Pustejovsky; Branimir Boguraev,Brandeis University; Apple (Israel); Apple (United States),77,144.0,12.5357,0.98695279,Constraint Satisfaction and Optimization,Computer Networks and Communications,Computer Science,Physical Sciences,False,closed,journal,False,English,US; IL,False
Google Scholar,Natural Language Processing,2026-04-29,97,OpenAlex,https://openalex.org/W2131494463,https://doi.org/10.48550/arxiv.1506.07285,Ask Me Anything: Dynamic Memory Networks for Natural Language Processing,2015.0,preprint,arXiv (Cornell University),Cornell University,Ankit Kumar; Ozan İrsoy; Peter Ondrúška; Mohit Iyyer; James Bradbury; Ishaan Gulrajani; Victor W. Zhong; Romain Paulus; Richard Socher,Salesforce (United States),49,626.0,null/unknown,null/unknown,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,True,green,repository,False,English,US,False
Google Scholar,Natural Language Processing,2026-04-29,98,OpenAlex,https://openalex.org/W2911227954,https://doi.org/10.1162/tacl_a_00041,Data Statements for Natural Language Processing: Toward Mitigating System Bias and Enabling Better Science,2018.0,article,Transactions of the Association for Computational Linguistics,Association for Computational Linguistics,Emily M. Bender; Batya Friedman,University of Washington,46,787.0,47.5591,0.99842555,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,True,diamond,journal,False,English,US,False
Google Scholar,Natural Language Processing,2026-04-29,99,OpenAlex,https://openalex.org/W2742947407,https://doi.org/10.48550/arxiv.1708.02709,Recent Trends in Deep Learning Based Natural Language Processing,2017.0,preprint,arXiv (Cornell University),Cornell University,Tom Young; Devamanyu Hazarika; Soujanya Poria; Erik Cambria,Beijing Institute of Technology; National University of Singapore; Nanyang Technological University,156,1256.0,null/unknown,null/unknown,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,True,green,repository,False,English,CN; SG,True
Google Scholar,Natural Language Processing,2026-04-29,101,OpenAlex,https://openalex.org/W1981253330,https://doi.org/10.1207/s15516709cog2304_2,Connectionist Natural Language Processing: The State of the Art,1999.0,article,Cognitive Science,Wiley,Morten H. Christiansen; Nick Chater,University of Warwick,93,105.0,4.6441,0.95345059,Neurobiology of Language and Bilingualism,Cognitive Neuroscience,Neuroscience,Life Sciences,True,bronze,journal,False,English,GB,False
Google Scholar,Natural Language Processing,2026-04-29,102,OpenAlex,https://openalex.org/W2950888501,https://doi.org/10.18653/v1/p19-1159,Mitigating Gender Bias in Natural Language Processing: Literature Review,2019.0,preprint,null/unknown,null/unknown,Tony Sun; Andrew Gaut; Shirlyn Tang; Yuxin Huang; Mai ElSherief; Jieyu Zhao; Diba Mirza; Elizabeth Belding; Kai-Wei Chang; William Yang Wang,"University of California, Santa Barbara; UtopiaCompression (United States)",63,489.0,33.5276,0.99772421,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,null/unknown,False,English,US,False
Google Scholar,Natural Language Processing,2026-04-29,103,Semantic Scholar,null/unknown,https://doi.org/10.1145/366173.366190,Natural language processing for information assurance and security: an overview and implementations,2001.0,null/unknown,New Security Paradigms Workshop,null/unknown,M. Atallah; C. McDonough; V. Raskin; Sergei Nirenburg,null/unknown,27,150.0,null/unknown,null/unknown,Computer Science,null/unknown,null/unknown,null/unknown,True,open,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown
Google Scholar,Natural Language Processing,2026-04-29,104,OpenAlex,https://openalex.org/W2964030506,https://doi.org/10.1609/aaai.v33i01.33017322,Quantifying Uncertainties in Natural Language Processing Tasks,2019.0,article,Proceedings of the AAAI Conference on Artificial Intelligence,Association for the Advancement of Artificial Intelligence,Yijun Xiao; William Yang Wang,"University of California, Santa Barbara",29,126.0,8.9115,0.97906466,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,True,diamond,conference,False,English,US,False
Google Scholar,Natural Language Processing,2026-04-29,105,OpenAlex,https://openalex.org/W2740983644,https://doi.org/10.18653/v1/w17-1601,Gender as a Variable in Natural-Language Processing: Ethical Considerations,2017.0,article,null/unknown,null/unknown,Brian Larson,Georgia Institute of Technology,29,108.0,3.9491,0.94953052,Authorship Attribution and Profiling,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,null/unknown,False,English,US,False
