system,query word,query datetime,rank,dataset,openalex id,doi,title,year,type,publication venue,publisher,authors,institutions,reference,cited by,fwci,citation percentile (by year/subfield),primary topic,primary subfield,primary field,primary domain,is oa,open access status,source type,retracted,language,country,from global south
Scopus,Natural Language Processing,2026-04-29,62,OpenAlex,https://openalex.org/W3213527272,https://doi.org/10.1007/s12178-021-09734-3,Natural Language Processing and Its Use in Orthopaedic Research,2021.0,review,Current Reviews in Musculoskeletal Medicine,Springer Science+Business Media,John M. Wyatt; Gregory J Booth; Ashton H. Goldman,Naval Medical Center Portsmouth; Uniformed Services University of the Health Sciences; Navy and Marine Corps Force Health Protection Command,24,28.0,0.9145,0.79701372,Artificial Intelligence in Healthcare and Education,Health Informatics,Medicine,Health Sciences,True,bronze,journal,False,English,US,False
Scopus,Natural Language Processing,2026-04-29,63,OpenAlex,https://openalex.org/W4400605652,https://doi.org/10.26877/asset.v6i3.521,Implementation Artificial Intelligence with Natural Language Processing Method to Improve Performance of Digital Product Sales Service,2024.0,article,Advance Sustainable Science Engineering and Technology,Universitas PGRI Semarang,Putri Ariatna Alia; Dian Kartika Sari; Nur Azis; Bernadus Gunawan Sudarsono; Purwo Agus Sucipto,RSUD Prof. Dr. Saiful Anwar Malang; Universitas Jember; Politeknik Negeri Jember; Universitas Nusa Bangsa; Universitas Bung Karno; Universitas Jayabaya,18,3.0,2.2211,0.90741295,Data Mining and Machine Learning Applications,Information Systems,Computer Science,Physical Sciences,True,diamond,journal,False,English,ID,True
Scopus,Natural Language Processing,2026-04-29,64,OpenAlex,https://openalex.org/W1533214753,https://doi.org/10.1007/bfb0054930,Tuning up conceptual graph representation for multilingual natural language processing in medicine,1998.0,book chapter,Lecture notes in computer science,Springer Science+Business Media,A M Rassinoux; Robert Baud; Christian Lovis; Judith C. Wagner; Jean-Raoul Scherrer,University Hospital of Geneva,14,14.0,2.375,0.90494373,Biomedical Text Mining and Ontologies,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,False,closed,book series,False,English,CH,False
Scopus,Natural Language Processing,2026-04-29,65,OpenAlex,https://openalex.org/W4390828406,https://doi.org/10.3233/faia231215,Design and Implementation of Natural Language Processing Machine Translation System Based on Seq2Seq Model,2024.0,book chapter,Frontiers in artificial intelligence and applications,null/unknown,Wenqi Zhang; Yiqin Bao; Wenbin Xu,Nanjing Xiaozhuang University,0,1.0,0.7997,0.63841525,Educational Technology and Pedagogy,Artificial Intelligence,Computer Science,Physical Sciences,True,hybrid,journal,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,66,OpenAlex,https://openalex.org/W4402683025,https://doi.org/10.18653/v1/2024.teachingnlp-1.5,Co-Creational Teaching of Natural Language Processing,2024.0,article,null/unknown,null/unknown,John P. McCrae,Ollscoil na Gaillimhe – University of Galway,0,0.0,0.0,0.19585719,Innovative Teaching and Learning Methods,Developmental and Educational Psychology,Psychology,Social Sciences,True,gold,null/unknown,False,English,IE,False
Scopus,Natural Language Processing,2026-04-29,67,OpenAlex,https://openalex.org/W3133696879,https://doi.org/10.1109/icacccn51052.2020.9362989,Detailed Study of Deep Learning Models for Natural Language Processing,2020.0,article,"2020 2nd International Conference on Advances in Computing, Communication Control and Networking (ICACCCN)",null/unknown,Megha Gupta; Shailesh Kumar Verma; Priyanshu Jain,Guru Gobind Singh Indraprastha University,12,13.0,0.3349,0.62889273,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,conference,False,English,IN,True
Scopus,Natural Language Processing,2026-04-29,68,OpenAlex,https://openalex.org/W4391094163,https://doi.org/10.1109/easct59475.2023.10392683,Application of Natural Language Processing Technology in News Event Retrieval and Classification,2023.0,article,null/unknown,null/unknown,Zhanhe Bi,Hong Kong Baptist University,8,0.0,0.0,0.1932751,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,HK,False
Scopus,Natural Language Processing,2026-04-29,69,OpenAlex,https://openalex.org/W2162233306,https://doi.org/10.1155/2015/674296,Survey of Natural Language Processing Techniques in Bioinformatics,2015.0,review,Computational and Mathematical Methods in Medicine,Hindawi Publishing Corporation,Zhiqiang Zeng; Hua Shi; Yun Wu; Zhiling Hong,Xiamen University of Technology; Xiamen University,127,64.0,2.1082,0.87410565,Biomedical Text Mining and Ontologies,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,True,hybrid,journal,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,70,OpenAlex,https://openalex.org/W2002108709,https://doi.org/10.1007/bf00123689,Approaches to natural language discourse processing,1992.0,article,Artificial Intelligence Review,Springer Science+Business Media,Paul McKevitt; Derek Partridge; Yorick Wilks,University of Sheffield; University of Exeter; New Mexico State University,86,21.0,1.6739,0.85341533,Cognitive Computing and Networks,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,journal,False,English,GB; US,False
Scopus,Natural Language Processing,2026-04-29,71,OpenAlex,https://openalex.org/W1581514831,https://doi.org/10.1002/0470018860.s00057,Natural Language Processing: Models of Roger Schank and his Students,2005.0,other,Encyclopedia of Cognitive Science,null/unknown,Roger C. Schank; David Leake,Northwestern University; Indiana University Bloomington,14,1.0,null/unknown,null/unknown,AI-based Problem Solving and Planning,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,journal,False,English,US,False
Scopus,Natural Language Processing,2026-04-29,72,OpenAlex,https://openalex.org/W4316658608,https://doi.org/10.1109/icaiss55157.2022.10010807,Recent Trends in Deep Learning for Natural Language Processing and Scope for Asian Languages,2022.0,article,2022 International Conference on Augmented Intelligence and Sustainable Systems (ICAISS),null/unknown,Diganta Baishya; Rupam Baruah,null/unknown,21,5.0,0.5203,0.65021818,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,conference,False,English,null/unknown,False
Scopus,Natural Language Processing,2026-04-29,73,OpenAlex,https://openalex.org/W2062569568,https://doi.org/10.1109/icsda.2009.5278384,Advances in Chinese Natural Language Processing and Language resources,2009.0,article,null/unknown,null/unknown,Jianhua Tao; Fang Zheng; Aijun Li; Ya Li,Chinese Academy of Sciences; Institute of Automation; Tsinghua University; Chinese Academy of Social Sciences; Institute of Linguistics,11,9.0,0.8724,0.79764352,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,74,OpenAlex,https://openalex.org/W4225747484,https://doi.org/10.1177/20539517221090930,"Linguistic justice as a framework for designing, developing, and managing natural language processing tools",2022.0,article,Big Data & Society,SAGE Publishing,Julia Nee; Genevieve Smith; Alicia Sheares; Ishita Rustagi,"University of California, Berkeley",22,23.0,2.6374,0.91047806,Hate Speech and Cyberbullying Detection,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,journal,False,English,US,False
Scopus,Natural Language Processing,2026-04-29,75,OpenAlex,https://openalex.org/W2313271783,https://doi.org/10.1109/t-la.2007.4445755,Adaptive Technology Applied to Natural Language Processing,2007.0,article,IEEE Latin America Transactions,Institute of Electrical and Electronics Engineers,Ricardo Luis de Azevedo da Rocha,Universidade de São Paulo,7,4.0,0.0,0.15705729,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,journal,False,English,BR,True
Scopus,Natural Language Processing,2026-04-29,76,OpenAlex,https://openalex.org/W4392943902,https://doi.org/10.1109/icetsis61505.2024.10459556,Survey of Application of Automata Theory in Natural Language Processing,2024.0,article,null/unknown,null/unknown,Uday Kamble; Shreyash Nalawade; Tejas Mahadik; Yashwant Salunke; Suruchi Dedgaonkar; Priya Shelke,null/unknown,4,3.0,1.0103,0.75437113,Mobile Agent-Based Network Management,Computer Networks and Communications,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,null/unknown,False
Scopus,Natural Language Processing,2026-04-29,77,OpenAlex,https://openalex.org/W4404740688,https://doi.org/10.1007/978-981-97-5146-4_36,A Fundamental Study of Natural Language Processing Approaches,2024.0,book chapter,Lecture notes in networks and systems,Springer International Publishing,Amee Kiritkumar Daiya; C. K. Kumbharana,Saurashtra University,5,2.0,1.604,0.86182558,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,book series,False,English,IN,True
Scopus,Natural Language Processing,2026-04-29,78,OpenAlex,https://openalex.org/W4319309671,https://doi.org/10.1109/icoris56080.2022.10031416,Semantic similarity of Indonesian sentences using natural language processing and cosine similarity,2022.0,article,2022 4th International Conference on Cybernetics and Intelligent System (ICORIS),null/unknown,Reza Fauzan; Muhammad Ikhwanul Atha Labib; Joshua Oktavianus Tarung Johannis; Herlinawati; Syamsudin Noor; Saifulah Saifulah,Politeknik Negeri Banjarmasin; Jakarta State Polytechnic,30,2.0,0.1046,0.36137171,Edcuational Technology Systems,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,conference,False,English,ID,True
Scopus,Natural Language Processing,2026-04-29,79,Crossref,null/unknown,https://doi.org/10.18653/v1/2022.emnlp-tutorials,Proceedings of the 2022 Conference on Empirical Methods in Natural Language Processing: Tutorial Abstracts,2022.0,other,null/unknown,Association for Computational Linguistics,null/unknown,null/unknown,0,1.0,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown
Scopus,Natural Language Processing,2026-04-29,80,OpenAlex,https://openalex.org/W4391827378,https://doi.org/10.2478/amns-2024-0127,Innovative Teaching of Japanese Language in Colleges and Universities with the Aid of Natural Language Processing Technology,2024.0,article,Applied Mathematics and Nonlinear Sciences,De Gruyter,Liangliang Shi; Xiaoting He,Yulin Normal University,15,0.0,0.0,0.02102415,Second Language Acquisition and Learning,Developmental and Educational Psychology,Psychology,Social Sciences,True,gold,journal,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,81,OpenAlex,https://openalex.org/W4400584193,https://doi.org/10.3390/jpm14070744,Natural Language Processing and Schizophrenia: A Scoping Review of Uses and Challenges,2024.0,review,Journal of Personalized Medicine,Multidisciplinary Digital Publishing Institute,Antoine Deneault; Alexandre Dumais; Marie Désilets; Alexandre Hudon,Université de Montréal,54,13.0,4.3048,0.94861953,Machine Learning in Healthcare,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,journal,False,English,CA,False
Scopus,Natural Language Processing,2026-04-29,82,OpenAlex,https://openalex.org/W3084129139,https://doi.org/10.1109/access.2020.3022674,Towards a Context-Free Machine Universal Grammar (CF-MUG) in Natural Language Processing,2020.0,article,IEEE Access,Institute of Electrical and Electronics Engineers,Quanyi Hu; Jie Yang; Peng Qin; Simon Fong,University of Macau; Zhejiang Industry Polytechnic College,22,10.0,1.0879,0.82931442,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,journal,False,English,MO; CN,True
Scopus,Natural Language Processing,2026-04-29,83,Semantic Scholar,null/unknown,https://doi.org/10.1117/12.2661012,Application of natural language processing technology in text classification,2023.0,null/unknown,International Symposium on Computer Engineering and Intelligent Communications,null/unknown,Tianbing Li,null/unknown,4,0.0,null/unknown,null/unknown,Engineering,null/unknown,null/unknown,null/unknown,True,open,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown
Scopus,Natural Language Processing,2026-04-29,84,OpenAlex,https://openalex.org/W4385451250,https://doi.org/10.1109/icesc57686.2023.10193519,Design of IoT based Rural Health Helper using Natural Language Processing,2023.0,article,null/unknown,null/unknown,R. Kavitha; Dankan Gowda; Rajeev Kumar; M Pandidurai; M S C Senthil Kamalesh,Velammal Medical College Hospital and Research Institute; International Institute of Information Technology Bangalore,24,47.0,8.4097,0.98254634,AI in Service Interactions,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,IN,True
Scopus,Natural Language Processing,2026-04-29,85,OpenAlex,https://openalex.org/W165038083,https://doi.org/10.1007/978-3-642-31753-8_57,Natural Language Processing for the Web,2012.0,book chapter,Lecture notes in computer science,Springer Science+Business Media,Silvia Quarteroni,Politecnico di Milano,4,0.0,0.0,0.09125672,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,True,bronze,book series,False,English,IT,False
Scopus,Natural Language Processing,2026-04-29,86,OpenAlex,https://openalex.org/W2548245259,https://doi.org/10.1016/j.urpr.2016.09.011,Development and Validation of an Automated Method to Identify Patients Undergoing Radical Cystectomy for Bladder Cancer Using Natural Language Processing,2016.0,article,Urology Practice,Lippincott Williams & Wilkins,Hung‐Jui Tan; Robin Clarke; Karim Chamie; Alan L. Kaplan; Arnold I. Chin; Mark S. Litwin; Christopher S. Saigal; Andrew S. Hackbarth,"University of North Carolina at Chapel Hill; Robert Wood Johnson Foundation; University of California, Los Angeles",29,10.0,1.5653,0.83715488,Bladder and Urothelial Cancer Treatments,Surgery,Medicine,Health Sciences,False,closed,journal,False,English,US,False
Scopus,Natural Language Processing,2026-04-29,87,OpenAlex,https://openalex.org/W2159845841,https://doi.org/10.1109/icsmc.1995.537844,Path expression processing in Korean natural language query interface for object-oriented databases,2002.0,article,null/unknown,null/unknown,Jinseok Chae; Suk‐Ho Lee,Seoul National University,10,1.0,0.0,0.25874214,Advanced Database Systems and Queries,Computer Networks and Communications,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,KR,False
Scopus,Natural Language Processing,2026-04-29,88,Semantic Scholar,null/unknown,https://doi.org/10.18653/v1/2021.emnlp-tutorials,Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing: Tutorial Abstracts,2021.0,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,0,1.0,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,True,open,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown
Scopus,Natural Language Processing,2026-04-29,89,OpenAlex,https://openalex.org/W4210825358,https://doi.org/10.1109/iaecst54258.2021.9695837,Leveraging Syntactic Structures in Natural Language Processing,2021.0,article,2021 3rd International Academic Exchange Conference on Science and Technology Innovation (IAECST),null/unknown,Xinmeng Hou,"University of California, Los Angeles",15,0.0,0.0,0.22275192,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,conference,False,English,US,False
Scopus,Natural Language Processing,2026-04-29,90,OpenAlex,https://openalex.org/W4376455703,https://doi.org/10.1007/978-981-16-5172-4,Formal Analysis for Natural Language Processing: A Handbook,2023.0,book chapter,null/unknown,null/unknown,Zhiwei Feng,Ministry of Education of the People's Republic of China; Institute of Linguistics,0,4.0,1.4028,0.83694084,Semantic Web and Ontologies,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,null/unknown,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,91,OpenAlex,https://openalex.org/W2406789407,null/unknown,Orchestrating the Natural Language Processing Software in the Cloud Computing Environment,2013.0,article,Journal of Digital Information Management,null/unknown,Dmitry Ustalov; Mikhail Goldshtein,null/unknown,1,1.0,0.4942,0.79723027,Cognitive Computing and Networks,Artificial Intelligence,Computer Science,Physical Sciences,True,green,journal,False,English,null/unknown,False
Scopus,Natural Language Processing,2026-04-29,92,OpenAlex,https://openalex.org/W4223993587,https://doi.org/10.1109/icears53579.2022.9752326,The Review of Natural Language Processing Applications with Emphasis on Machine Learning Implementations,2022.0,article,2022 International Conference on Electronics and Renewable Systems (ICEARS),null/unknown,Tatwadarshi P. Nagarhalli; Sneha Mhatre; Sanket Patil; Prafulla D. Patil,null/unknown,24,15.0,1.8175,0.8668136,Time Series Analysis and Forecasting,Signal Processing,Computer Science,Physical Sciences,False,closed,conference,False,English,null/unknown,False
Scopus,Natural Language Processing,2026-04-29,93,OpenAlex,https://openalex.org/W7131332833,null/unknown,Overview of IberLEF 2024: Natural Language Processing Challenges for Spanish and other Iberian Languages,2024.0,article,RUJA (Universidad de Jaén),Universidad de Jaén,Luis Chiruzzo; SALUD MARÍA JIMÉNEZ ZAFRA; Francisco Rangel,null/unknown,0,0.0,0.0,0.60250778,Authorship Attribution and Profiling,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,repository,False,English,null/unknown,False
Scopus,Natural Language Processing,2026-04-29,94,Semantic Scholar,null/unknown,https://doi.org/10.1049/IC.2005.0800,Lightweight natural language processing,2005.0,null/unknown,null/unknown,null/unknown,T. Jayasooriya; S. Mandahar,null/unknown,0,0.0,null/unknown,null/unknown,Computer Science,null/unknown,null/unknown,null/unknown,True,open,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown
Scopus,Natural Language Processing,2026-04-29,95,OpenAlex,https://openalex.org/W7125564173,https://doi.org/10.1016/j.cosrev.2026.100907,An overview of sign language processing from natural language processing perspective,2026.0,article,Computer Science Review,Elsevier BV,Begum Mutlu; Yunus Can Bilge,Ankara University; Hacettepe University,46,0.0,0.0,0.1179019,Hand Gesture Recognition Systems,Human-Computer Interaction,Computer Science,Physical Sciences,False,closed,journal,False,English,TR,True
Scopus,Natural Language Processing,2026-04-29,96,OpenAlex,https://openalex.org/W4402511666,https://doi.org/10.1063/5.0228061,Fake news prediction in social media using natural language processing technique compared to Bayesian networks with classified accuracy,2024.0,article,AIP conference proceedings,American Institute of Physics,Shaik Jabeer Basha; K. Logu,Saveetha University,13,0.0,0.0,0.24362254,Misinformation and Its Impacts,Sociology and Political Science,Social Sciences,Social Sciences,False,closed,journal,False,English,IN,True
Scopus,Natural Language Processing,2026-04-29,97,OpenAlex,https://openalex.org/W4321510757,https://doi.org/10.1109/cisct55310.2022.10046440,Survey Paper: Study of Natural Language Processing and its Recent Applications,2022.0,article,null/unknown,null/unknown,Basu Dev Shivahare; Arun Kumar Singh; Nilesh Uppal; Ashar Rizwan; Vangala Sri Vaathsav; Shashikant Suman,Amity University; Papua New Guinea University of Technology,15,15.0,1.9426,0.88398095,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,IN; PG,True
Scopus,Natural Language Processing,2026-04-29,98,OpenAlex,https://openalex.org/W4390044774,https://doi.org/10.1109/icdacai59742.2023.00104,Neural Language Models in Natural Language Processing,2023.0,article,null/unknown,null/unknown,Zihao Chen,Taiyuan University of Technology,11,4.0,0.6993,0.76810814,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,99,OpenAlex,https://openalex.org/W3031720482,https://doi.org/10.1051/e3sconf/202017002006,Acquaintance with Natural Language Processing for Building Smart Society,2020.0,article,E3S Web of Conferences,EDP Sciences,Ravindra Bachate; Ashok Sharma,Lovely Professional University,10,4.0,0.272,0.61960956,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,True,diamond,journal,False,English,IN,True
Scopus,Natural Language Processing,2026-04-29,100,OpenAlex,https://openalex.org/W3157411108,https://doi.org/10.2196/23898,Health Natural Language Processing: Methodology Development and Applications,2021.0,editorial,JMIR Medical Informatics,JMIR Publications,Tianyong Hao; Zhengxing Huang; Likeng Liang; Heng Weng; Buzhou Tang,South China Normal University; Zhejiang University; Guangzhou University of Chinese Medicine; Shenzhen Institute of Information Technology; Harbin Institute of Technology,17,44.0,3.3583,0.93375983,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,journal,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,101,OpenAlex,https://openalex.org/W3187352914,https://doi.org/10.1109/icetas51660.2020.9484290,Natural Language Processing based Question Answering Techniques: A Survey,2020.0,article,null/unknown,null/unknown,Ammar Arbaaeen; Asadullah Shah,International Islamic University Malaysia,79,12.0,0.6898,0.78114166,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,MY,True
Scopus,Natural Language Processing,2026-04-29,102,OpenAlex,https://openalex.org/W2913146885,https://doi.org/10.1109/iciscae.2018.8666928,Application of Convolutional Neural Network in Natural Language Processing,2018.0,article,null/unknown,null/unknown,Wei Wang; Jianxun Gang,Carol I National Defence University,47,76.0,1.8614,0.89441433,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,RO,True
Scopus,Natural Language Processing,2026-04-29,103,OpenAlex,https://openalex.org/W4402938677,https://doi.org/10.1007/978-3-031-68905-5_30,Introduction of the Rudiments of NLP: A Survey of Methods and Approaches to Natural Language Processing,2024.0,book chapter,Communications in computer and information science,Springer Science+Business Media,I. Jerlina; M Maheswari,SRM Institute of Science and Technology,17,0.0,0.0,0.36172588,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,book series,False,English,IN,True
Scopus,Natural Language Processing,2026-04-29,104,OpenAlex,https://openalex.org/W2090550896,https://doi.org/10.1016/j.proeng.2012.01.186,Analysis of the Combination of Natural Language Processing and Search Engine Technology,2012.0,article,Procedia Engineering,Elsevier BV,Xiaoguang Yue; Guangzhi Di; Yueyun Yu; Wei Wang; Huankai Shi,Southwest Forestry University,7,43.0,2.936,0.92598405,Web Data Mining and Analysis,Information Systems,Computer Science,Physical Sciences,True,diamond,journal,False,English,CN,True
